mouse,Region ID,mpi,side,parent,daughter,genotype,treatment,sex,marker,Total % Area,Inclusion % Area,Neurite % Area,Inclusion per mm^2
IM 339,181,0.3,right,RE,RE,WT,mPFF,M,pSyn,0.01725311,0,0.01725311,0
IM 342,181,0.3,right,RE,RE,WT,mPFF,F,pSyn,0.001156405,0,0.001156405,0
IM 332,189,0.3,right,RH,RH,WT,mPFF,M,pSyn,0.012389801,0,0.012389801,0
IM 335,189,0.3,right,RH,RH,WT,mPFF,F,pSyn,0.006721217,0,0.006721217,0
IM 339,189,0.3,right,RH,RH,WT,mPFF,M,pSyn,0.017747385,0,0.017747385,0
IM 342,189,0.3,right,RH,RH,WT,mPFF,F,pSyn,0.014645157,0,0.014645157,0
IM 332,197,0.3,right,RL,RL,WT,mPFF,M,pSyn,0,0,0,0
IM 335,197,0.3,right,RL,RL,WT,mPFF,F,pSyn,0,0,0,0
IM 339,197,0.3,right,RL,RL,WT,mPFF,M,pSyn,0,0,0,0
IM 342,197,0.3,right,RL,RL,WT,mPFF,F,pSyn,0,0,0,0
IM 332,214,0.3,right,RN,RN,WT,mPFF,M,pSyn,0,0,0,0
IM 335,214,0.3,right,RN,RN,WT,mPFF,F,pSyn,7.84E-05,0,7.84E-05,0
IM 339,214,0.3,right,RN,RN,WT,mPFF,M,pSyn,0,0,0,0
IM 342,214,0.3,right,RN,RN,WT,mPFF,F,pSyn,0,0,0,0
IM 332,"c(906, 279, 774, 965, 671)",0.3,right,RSPagl,"c(""RSPagl6a"", ""RSPagl6b"", ""RSPagl5"", ""RSPagl2/3"", ""RSPagl1"")",WT,mPFF,M,pSyn,0.001282043,0,0.001282043,0
IM 335,"c(279, 906, 965, 774, 671)",0.3,right,RSPagl,"c(""RSPagl6b"", ""RSPagl6a"", ""RSPagl2/3"", ""RSPagl5"", ""RSPagl1"")",WT,mPFF,F,pSyn,0.000587262,0,0.000587262,0
IM 339,"c(774, 906, 671, 279, 965)",0.3,right,RSPagl,"c(""RSPagl5"", ""RSPagl6a"", ""RSPagl1"", ""RSPagl6b"", ""RSPagl2/3"")",WT,mPFF,M,pSyn,0.003759262,0,0.003759262,0
IM 342,"c(965, 906, 774, 671, 279)",0.3,right,RSPagl,"c(""RSPagl2/3"", ""RSPagl6a"", ""RSPagl5"", ""RSPagl1"", ""RSPagl6b"")",WT,mPFF,F,pSyn,0.00198637,0,0.00198637,0
IM 332,"c(274, 442, 434, 330, 610)",0.3,right,RSPd,"c(""RSPd6a"", ""RSPd1"", ""RSPd2/3"", ""RSPd6b"", ""RSPd5"")",WT,mPFF,M,pSyn,0.000425239,0,0.000425239,0
IM 335,"c(274, 434, 442, 610, 330)",0.3,right,RSPd,"c(""RSPd6a"", ""RSPd2/3"", ""RSPd1"", ""RSPd5"", ""RSPd6b"")",WT,mPFF,F,pSyn,0.00037409,0,0.00037409,0
IM 339,"c(610, 274, 330, 434, 442)",0.3,right,RSPd,"c(""RSPd5"", ""RSPd6a"", ""RSPd6b"", ""RSPd2/3"", ""RSPd1"")",WT,mPFF,M,pSyn,0.000715311,0,0.000715311,0
IM 342,"c(274, 434, 330, 442, 610)",0.3,right,RSPd,"c(""RSPd6a"", ""RSPd2/3"", ""RSPd6b"", ""RSPd1"", ""RSPd5"")",WT,mPFF,F,pSyn,0.000777291,0,0.000777291,0
IM 332,"c(430, 590, 687, 542, 622)",0.3,right,RSPv,"c(""RSPv2/3"", ""RSPv6a"", ""RSPv5"", ""RSPv1"", ""RSPv6b"")",WT,mPFF,M,pSyn,0.004614349,0,0.004614349,0
IM 335,"c(542, 687, 430, 622, 590)",0.3,right,RSPv,"c(""RSPv1"", ""RSPv5"", ""RSPv2/3"", ""RSPv6b"", ""RSPv6a"")",WT,mPFF,F,pSyn,0.000181553,0,0.000181553,0
IM 339,"c(590, 542, 622, 687, 430)",0.3,right,RSPv,"c(""RSPv6a"", ""RSPv1"", ""RSPv6b"", ""RSPv5"", ""RSPv2/3"")",WT,mPFF,M,pSyn,0.000424441,0,0.000424441,0
IM 342,"c(542, 430, 622, 687, 590)",0.3,right,RSPv,"c(""RSPv1"", ""RSPv2/3"", ""RSPv6b"", ""RSPv5"", ""RSPv6a"")",WT,mPFF,F,pSyn,0.000556979,0,0.000556979,0
IM 332,262,0.3,right,RT,RT,WT,mPFF,M,pSyn,0.000116675,0,0.000116675,0
IM 335,262,0.3,right,RT,RT,WT,mPFF,F,pSyn,0.000485153,0,0.000485153,0
IM 339,262,0.3,right,RT,RT,WT,mPFF,M,pSyn,0.004786934,0,0.004786934,0
IM 342,262,0.3,right,RT,RT,WT,mPFF,F,pSyn,0.002490896,0,0.002490896,0
IM 332,863,0.3,right,rust,rust,WT,mPFF,M,pSyn,0,0,0,0
IM 335,863,0.3,right,rust,rust,WT,mPFF,F,pSyn,0,0,0,0
IM 339,863,0.3,right,rust,rust,WT,mPFF,M,pSyn,0,0,0,0
IM 342,863,0.3,right,rust,rust,WT,mPFF,F,pSyn,0,0,0,0
IM 332,271,0.3,right,SAG,SAG,WT,mPFF,M,pSyn,0,0,0,0
IM 335,271,0.3,right,SAG,SAG,WT,mPFF,F,pSyn,0,0,0,0
IM 339,271,0.3,right,SAG,SAG,WT,mPFF,M,pSyn,0,0,0,0
IM 342,271,0.3,right,SAG,SAG,WT,mPFF,F,pSyn,0,0,0,0
IM 332,"c(42, 26, 10, 17)",0.3,right,SCm,"c(""SCdw"", ""SCdg"", ""SCig"", ""SCiw"")",WT,mPFF,M,pSyn,0,0,0,0
IM 335,"c(26, 10, 17, 42)",0.3,right,SCm,"c(""SCdg"", ""SCig"", ""SCiw"", ""SCdw"")",WT,mPFF,F,pSyn,0,0,0,0
IM 339,"c(42, 10, 17, 26)",0.3,right,SCm,"c(""SCdw"", ""SCig"", ""SCiw"", ""SCdg"")",WT,mPFF,M,pSyn,0,0,0,0
IM 342,"c(10, 26, 42, 17)",0.3,right,SCm,"c(""SCig"", ""SCdg"", ""SCdw"", ""SCiw"")",WT,mPFF,F,pSyn,1.61E-05,0,1.61E-05,0
IM 332,599626923,0.3,right,SCO,SCO,WT,mPFF,M,pSyn,0,0,0,0
IM 335,599626923,0.3,right,SCO,SCO,WT,mPFF,F,pSyn,0,0,0,0
IM 339,599626923,0.3,right,SCO,SCO,WT,mPFF,M,pSyn,0,0,0,0
IM 342,599626923,0.3,right,SCO,SCO,WT,mPFF,F,pSyn,0,0,0,0
IM 332,326,0.3,right,scp,scp,WT,mPFF,M,pSyn,0,0,0,0
IM 335,326,0.3,right,scp,scp,WT,mPFF,F,pSyn,0,0,0,0
IM 339,326,0.3,right,scp,scp,WT,mPFF,M,pSyn,0,0,0,0
IM 342,326,0.3,right,scp,scp,WT,mPFF,F,pSyn,0,0,0,0
IM 332,"c(834, 842, 851)",0.3,right,SCs,"c(""SCzo"", ""SCsg"", ""SCop"")",WT,mPFF,M,pSyn,0.001844934,0,0.001844934,0
IM 335,"c(834, 842, 851)",0.3,right,SCs,"c(""SCzo"", ""SCsg"", ""SCop"")",WT,mPFF,F,pSyn,0,0,0,0
IM 339,"c(851, 842, 834)",0.3,right,SCs,"c(""SCop"", ""SCsg"", ""SCzo"")",WT,mPFF,M,pSyn,0,0,0,0
IM 342,"c(834, 851, 842)",0.3,right,SCs,"c(""SCzo"", ""SCop"", ""SCsg"")",WT,mPFF,F,pSyn,0,0,0,0
IM 339,866,0.3,right,sctv,sctv,WT,mPFF,M,pSyn,0,0,0,0
IM 342,866,0.3,right,sctv,sctv,WT,mPFF,F,pSyn,0,0,0,0
IM 332,484682512,0.3,right,scwm,scwm,WT,mPFF,M,pSyn,0.010438129,0,0.010438129,0
IM 335,484682512,0.3,right,scwm,scwm,WT,mPFF,F,pSyn,0.010319859,0,0.010319859,0
IM 339,484682512,0.3,right,scwm,scwm,WT,mPFF,M,pSyn,0.012327273,0,0.012327273,0
IM 342,484682512,0.3,right,scwm,scwm,WT,mPFF,F,pSyn,0.004766506,0,0.004766506,0
IM 332,325,0.3,right,SGN,SGN,WT,mPFF,M,pSyn,0,0,0,0
IM 335,325,0.3,right,SGN,SGN,WT,mPFF,F,pSyn,0,0,0,0
IM 339,325,0.3,right,SGN,SGN,WT,mPFF,M,pSyn,0,0,0,0
IM 342,325,0.3,right,SGN,SGN,WT,mPFF,F,pSyn,0,0,0,0
IM 332,333,0.3,right,SH,SH,WT,mPFF,M,pSyn,0,0,0,0
IM 335,333,0.3,right,SH,SH,WT,mPFF,F,pSyn,0,0,0,0
IM 339,333,0.3,right,SH,SH,WT,mPFF,M,pSyn,0,0,0,0
IM 342,333,0.3,right,SH,SH,WT,mPFF,F,pSyn,0,0,0,0
IM 332,342,0.3,right,SI,SI,WT,mPFF,M,pSyn,0.004218335,0,0.004218335,0
IM 335,342,0.3,right,SI,SI,WT,mPFF,F,pSyn,0.010402925,0,0.010402925,0
IM 339,342,0.3,right,SI,SI,WT,mPFF,M,pSyn,0.008766768,0,0.008766768,0
IM 342,342,0.3,right,SI,SI,WT,mPFF,F,pSyn,0.006747408,0,0.006747408,0
IM 332,802,0.3,right,sm,sm,WT,mPFF,M,pSyn,0,0,0,0
IM 335,802,0.3,right,sm,sm,WT,mPFF,F,pSyn,0,0,0,0
IM 339,802,0.3,right,sm,sm,WT,mPFF,M,pSyn,0.001673957,0,0.001673957,0
IM 342,802,0.3,right,sm,sm,WT,mPFF,F,pSyn,0,0,0,0
IM 332,366,0.3,right,SMT,SMT,WT,mPFF,M,pSyn,0.00918516,0,0.00918516,0
IM 335,366,0.3,right,SMT,SMT,WT,mPFF,F,pSyn,0.012131996,0,0.012131996,0
IM 339,366,0.3,right,SMT,SMT,WT,mPFF,M,pSyn,0.024902019,0,0.024902019,0
IM 342,366,0.3,right,SMT,SMT,WT,mPFF,F,pSyn,0.004229744,0,0.004229744,0
IM 332,122,0.3,right,SOC,POR,WT,mPFF,M,pSyn,0,0,0,0
IM 339,122,0.3,right,SOC,POR,WT,mPFF,M,pSyn,0.000639491,0,0.000639491,0
IM 342,122,0.3,right,SOC,POR,WT,mPFF,F,pSyn,0,0,0,0
IM 332,609,0.3,right,SPA,SPA,WT,mPFF,M,pSyn,0.000148537,0,0.000148537,0
IM 335,609,0.3,right,SPA,SPA,WT,mPFF,F,pSyn,0.000148577,0,0.000148577,0
IM 339,609,0.3,right,SPA,SPA,WT,mPFF,M,pSyn,0.00299561,0,0.00299561,0
IM 342,609,0.3,right,SPA,SPA,WT,mPFF,F,pSyn,0.002068708,0,0.002068708,0
IM 332,"c(422, 414)",0.3,right,SPF,"c(""SPFp"", ""SPFm"")",WT,mPFF,M,pSyn,0,0,0,0
IM 335,"c(414, 422)",0.3,right,SPF,"c(""SPFm"", ""SPFp"")",WT,mPFF,F,pSyn,8.75E-05,0,8.75E-05,0
IM 339,"c(414, 422)",0.3,right,SPF,"c(""SPFm"", ""SPFp"")",WT,mPFF,M,pSyn,0,0,0,0
IM 342,"c(414, 422)",0.3,right,SPF,"c(""SPFm"", ""SPFp"")",WT,mPFF,F,pSyn,0.000646726,0,0.000646726,0
IM 332,"c(1047, 981, 1070, 201, 1062, 1038)",0.3,right,SSp-bfd,"c(""SSp-bfd4"", ""SSp-bfd1"", ""SSp-bfd5"", ""SSp-bfd2/3"", ""SSp-bfd6b"", ""SSp-bfd6a"")",WT,mPFF,M,pSyn,0.000863085,0,0.000863085,0
IM 335,"c(201, 1038, 1070, 981, 1047, 1062)",0.3,right,SSp-bfd,"c(""SSp-bfd2/3"", ""SSp-bfd6a"", ""SSp-bfd5"", ""SSp-bfd1"", ""SSp-bfd4"", ""SSp-bfd6b"")",WT,mPFF,F,pSyn,0.002303652,0,0.002303652,0
IM 339,"c(981, 201, 1062, 1047, 1070, 1038)",0.3,right,SSp-bfd,"c(""SSp-bfd1"", ""SSp-bfd2/3"", ""SSp-bfd6b"", ""SSp-bfd4"", ""SSp-bfd5"", ""SSp-bfd6a"")",WT,mPFF,M,pSyn,0.003387907,0,0.003387907,0
IM 342,"c(201, 1070, 1047, 981, 1062, 1038)",0.3,right,SSp-bfd,"c(""SSp-bfd2/3"", ""SSp-bfd5"", ""SSp-bfd4"", ""SSp-bfd1"", ""SSp-bfd6b"", ""SSp-bfd6a"")",WT,mPFF,F,pSyn,0.00084341,0,0.00084341,0
IM 332,"c(510, 478)",0.3,right,SSp-ll,"c(""SSp-ll6b"", ""SSp-ll6a"")",WT,mPFF,M,pSyn,0,0,0,0
IM 335,510,0.3,right,SSp-ll,SSp-ll6b,WT,mPFF,F,pSyn,0,0,0,0
IM 339,"c(478, 510, 1128)",0.3,right,SSp-ll,"c(""SSp-ll6a"", ""SSp-ll6b"", ""SSp-ll5"")",WT,mPFF,M,pSyn,0.008189756,0,0.008189756,0
IM 342,"c(478, 510)",0.3,right,SSp-ll,"c(""SSp-ll6a"", ""SSp-ll6b"")",WT,mPFF,F,pSyn,0.016947091,0,0.016947091,0
IM 332,"c(950, 1102, 2, 974, 878, 657)",0.3,right,SSp-m,"c(""SSp-m4"", ""SSp-m6a"", ""SSp-m6b"", ""SSp-m5"", ""SSp-m1"", ""SSp-m2/3"")",WT,mPFF,M,pSyn,0.000598465,0,0.000598465,0
IM 335,"c(878, 950, 657, 2, 974, 1102)",0.3,right,SSp-m,"c(""SSp-m1"", ""SSp-m4"", ""SSp-m2/3"", ""SSp-m6b"", ""SSp-m5"", ""SSp-m6a"")",WT,mPFF,F,pSyn,0.000956816,0,0.000956816,0
IM 339,"c(974, 950, 2, 878, 1102, 657)",0.3,right,SSp-m,"c(""SSp-m5"", ""SSp-m4"", ""SSp-m6b"", ""SSp-m1"", ""SSp-m6a"", ""SSp-m2/3"")",WT,mPFF,M,pSyn,0.001310992,0,0.001310992,0
IM 342,"c(657, 2, 974, 878, 950, 1102)",0.3,right,SSp-m,"c(""SSp-m2/3"", ""SSp-m6b"", ""SSp-m5"", ""SSp-m1"", ""SSp-m4"", ""SSp-m6a"")",WT,mPFF,F,pSyn,0.000870121,0,0.000870121,0
IM 332,"c(1111, 461, 1086, 670, 1006, 9)",0.3,right,SSp-tr,"c(""SSp-tr5"", ""SSp-tr6b"", ""SSp-tr4"", ""SSp-tr2/3"", ""SSp-tr1"", ""SSp-tr6a"")",WT,mPFF,M,pSyn,0.004653741,0,0.004653741,0
IM 335,"c(1111, 1086, 461, 670, 9, 1006)",0.3,right,SSp-tr,"c(""SSp-tr5"", ""SSp-tr4"", ""SSp-tr6b"", ""SSp-tr2/3"", ""SSp-tr6a"", ""SSp-tr1"")",WT,mPFF,F,pSyn,0.008945109,0,0.008945109,0
IM 339,"c(9, 461, 1086, 1111, 670, 1006)",0.3,right,SSp-tr,"c(""SSp-tr6a"", ""SSp-tr6b"", ""SSp-tr4"", ""SSp-tr5"", ""SSp-tr2/3"", ""SSp-tr1"")",WT,mPFF,M,pSyn,0.008738358,0,0.008738358,0
IM 342,"c(670, 9, 1086, 461, 1006, 1111)",0.3,right,SSp-tr,"c(""SSp-tr2/3"", ""SSp-tr6a"", ""SSp-tr4"", ""SSp-tr6b"", ""SSp-tr1"", ""SSp-tr5"")",WT,mPFF,F,pSyn,0.006079608,0.003052452,0.003027156,1.416876919
IM 332,"c(625, 945, 854, 1026, 450)",0.3,right,SSp-ul,"c(""SSp-ul5"", ""SSp-ul6a"", ""SSp-ul2/3"", ""SSp-ul6b"", ""SSp-ul1"")",WT,mPFF,M,pSyn,0.000218615,0,0.000218615,0
IM 335,"c(450, 577, 1026, 854, 625, 945)",0.3,right,SSp-ul,"c(""SSp-ul1"", ""SSp-ul4"", ""SSp-ul6b"", ""SSp-ul2/3"", ""SSp-ul5"", ""SSp-ul6a"")",WT,mPFF,F,pSyn,0.001999144,0,0.001999144,0
IM 339,"c(450, 625, 577, 854, 945, 1026)",0.3,right,SSp-ul,"c(""SSp-ul1"", ""SSp-ul5"", ""SSp-ul4"", ""SSp-ul2/3"", ""SSp-ul6a"", ""SSp-ul6b"")",WT,mPFF,M,pSyn,0.003670155,0,0.003670155,0
IM 342,"c(625, 945, 577, 1026, 854, 450)",0.3,right,SSp-ul,"c(""SSp-ul5"", ""SSp-ul6a"", ""SSp-ul4"", ""SSp-ul6b"", ""SSp-ul2/3"", ""SSp-ul1"")",WT,mPFF,F,pSyn,0.000318827,0,0.000318827,0
IM 332,"c(182305709, 182305713, 182305701, 182305705, 182305697)",0.3,right,SSp-un,"c(""SSp-un6a"", ""SSp-un6b"", ""SSp-un4"", ""SSp-un5"", ""SSp-un2/3"")",WT,mPFF,M,pSyn,0.001561689,0,0.001561689,0
IM 335,"c(182305709, 182305713, 182305705)",0.3,right,SSp-un,"c(""SSp-un6a"", ""SSp-un6b"", ""SSp-un5"")",WT,mPFF,F,pSyn,0.002404913,0,0.002404913,0
IM 339,"c(182305709, 182305693, 182305713, 182305705, 182305701, 182305697)",0.3,right,SSp-un,"c(""SSp-un6a"", ""SSp-un1"", ""SSp-un6b"", ""SSp-un5"", ""SSp-un4"", ""SSp-un2/3"")",WT,mPFF,M,pSyn,0.002664768,0,0.002664768,0
IM 342,"c(182305713, 182305709, 182305705, 182305701, 182305697)",0.3,right,SSp-un,"c(""SSp-un6b"", ""SSp-un6a"", ""SSp-un5"", ""SSp-un4"", ""SSp-un2/3"")",WT,mPFF,F,pSyn,0.009209456,0.005499485,0.003709971,3.667020131
IM 332,"c(873, 806, 862, 1090, 893, 1035)",0.3,right,SSs,"c(""SSs1"", ""SSs2/3"", ""SSs6a"", ""SSs5"", ""SSs6b"", ""SSs4"")",WT,mPFF,M,pSyn,0.002485072,0,0.002485072,0
IM 335,"c(873, 1090, 893, 806, 862, 1035)",0.3,right,SSs,"c(""SSs1"", ""SSs5"", ""SSs6b"", ""SSs2/3"", ""SSs6a"", ""SSs4"")",WT,mPFF,F,pSyn,0.006825952,0,0.006825952,0
IM 339,"c(893, 873, 862, 1035, 806, 1090)",0.3,right,SSs,"c(""SSs6b"", ""SSs1"", ""SSs6a"", ""SSs4"", ""SSs2/3"", ""SSs5"")",WT,mPFF,M,pSyn,0.004513871,0,0.004513871,0
IM 342,"c(893, 862, 1035, 1090, 806, 873)",0.3,right,SSs,"c(""SSs6b"", ""SSs6a"", ""SSs4"", ""SSs5"", ""SSs2/3"", ""SSs1"")",WT,mPFF,F,pSyn,0.004255074,0,0.004255074,0
IM 332,301,0.3,right,st,st,WT,mPFF,M,pSyn,0.034498141,0,0.034498141,0
IM 335,301,0.3,right,st,st,WT,mPFF,F,pSyn,0.19442508,0,0.19442508,0
IM 339,301,0.3,right,st,st,WT,mPFF,M,pSyn,0.073486174,0,0.073486174,0
IM 342,301,0.3,right,st,st,WT,mPFF,F,pSyn,0.173727093,0,0.173727093,0
IM 332,484682528,0.3,right,stc,stc,WT,mPFF,M,pSyn,0.065564389,0,0.065564389,0
IM 335,484682528,0.3,right,stc,stc,WT,mPFF,F,pSyn,0.001427111,0,0.001427111,0
IM 339,484682528,0.3,right,stc,stc,WT,mPFF,M,pSyn,0.060778107,0,0.060778107,0
IM 342,484682528,0.3,right,stc,stc,WT,mPFF,F,pSyn,0,0,0,0
IM 332,470,0.3,right,STN,STN,WT,mPFF,M,pSyn,0,0,0,0
IM 335,470,0.3,right,STN,STN,WT,mPFF,F,pSyn,0.002189749,0,0.002189749,0
IM 339,470,0.3,right,STN,STN,WT,mPFF,M,pSyn,0.000851353,0,0.000851353,0
IM 342,470,0.3,right,STN,STN,WT,mPFF,F,pSyn,0.002311364,0,0.002311364,0
IM 332,477,0.3,right,STR,STR,WT,mPFF,M,pSyn,0.00823096,0,0.00823096,0
IM 335,477,0.3,right,STR,STR,WT,mPFF,F,pSyn,0.049514292,0,0.049514292,0
IM 339,477,0.3,right,STR,STR,WT,mPFF,M,pSyn,0.100954321,0,0.100954321,0
IM 342,477,0.3,right,STR,STR,WT,mPFF,F,pSyn,0.073615669,0,0.073615669,0
IM 342,614454277,0.3,right,Su3,Su3,WT,mPFF,F,pSyn,0,0,0,0
IM 332,502,0.3,right,SUB,SUB,WT,mPFF,M,pSyn,0,0,0,0
IM 335,502,0.3,right,SUB,SUB,WT,mPFF,F,pSyn,0.000843303,0,0.000843303,0
IM 339,502,0.3,right,SUB,SUB,WT,mPFF,M,pSyn,8.10E-05,0,8.10E-05,0
IM 342,502,0.3,right,SUB,SUB,WT,mPFF,F,pSyn,0.001291359,0,0.001291359,0
IM 332,321,0.3,right,SubG,SubG,WT,mPFF,M,pSyn,0,0,0,0
IM 342,321,0.3,right,SubG,SubG,WT,mPFF,F,pSyn,0,0,0,0
IM 332,525,0.3,right,SUM,SUM,WT,mPFF,M,pSyn,0.000213052,0,0.000213052,0
IM 335,525,0.3,right,SUM,SUM,WT,mPFF,F,pSyn,0.001580716,0,0.001580716,0
IM 339,525,0.3,right,SUM,SUM,WT,mPFF,M,pSyn,0,0,0,0
IM 342,525,0.3,right,SUM,SUM,WT,mPFF,F,pSyn,0,0,0,0
IM 332,349,0.3,right,sup,sup,WT,mPFF,M,pSyn,0,0,0,0
IM 335,349,0.3,right,sup,sup,WT,mPFF,F,pSyn,0,0,0,0
IM 339,349,0.3,right,sup,sup,WT,mPFF,M,pSyn,0,0,0,0
IM 342,349,0.3,right,sup,sup,WT,mPFF,F,pSyn,0,0,0,0
IM 332,229,0.3,right,sV,sV,WT,mPFF,M,pSyn,0,0,0,0
IM 335,229,0.3,right,sV,sV,WT,mPFF,F,pSyn,0,0,0,0
IM 339,229,0.3,right,sV,sV,WT,mPFF,M,pSyn,0,0,0,0
IM 342,229,0.3,right,sV,sV,WT,mPFF,F,pSyn,0,0,0,0
IM 339,841,0.3,right,tb,tb,WT,mPFF,M,pSyn,0,0,0,0
IM 332,"c(97, 786, 289, 234, 1127, 729)",0.3,right,TEa,"c(""TEa1"", ""TEa6b"", ""TEa5"", ""TEa4"", ""TEa2/3"", ""TEa6a"")",WT,mPFF,M,pSyn,0.00894905,0,0.00894905,0
IM 335,"c(97, 234, 289, 1127, 729, 786)",0.3,right,TEa,"c(""TEa1"", ""TEa4"", ""TEa5"", ""TEa2/3"", ""TEa6a"", ""TEa6b"")",WT,mPFF,F,pSyn,0.015078095,0,0.015078095,0
IM 339,"c(289, 234, 786, 1127, 729, 97)",0.3,right,TEa,"c(""TEa5"", ""TEa4"", ""TEa6b"", ""TEa2/3"", ""TEa6a"", ""TEa1"")",WT,mPFF,M,pSyn,0.009475302,0,0.009475302,0
IM 342,"c(97, 786, 729, 289, 1127, 234)",0.3,right,TEa,"c(""TEa1"", ""TEa6b"", ""TEa6a"", ""TEa5"", ""TEa2/3"", ""TEa4"")",WT,mPFF,F,pSyn,0.011772651,0,0.011772651,0
IM 332,549,0.3,right,TH,TH,WT,mPFF,M,pSyn,0.000632228,0,0.000632228,0
IM 335,549,0.3,right,TH,TH,WT,mPFF,F,pSyn,0.001632376,0,0.001632376,0
IM 339,549,0.3,right,TH,TH,WT,mPFF,M,pSyn,0.003112396,0,0.003112396,0
IM 342,549,0.3,right,TH,TH,WT,mPFF,F,pSyn,0.002800087,0,0.002800087,0
IM 332,"c(1, 1126)",0.3,right,TM,"c(""TMv"", ""TMd"")",WT,mPFF,M,pSyn,0.000100479,0,0.000100479,0
IM 339,1,0.3,right,TM,TMv,WT,mPFF,M,pSyn,0,0,0,0
IM 342,1,0.3,right,TM,TMv,WT,mPFF,F,pSyn,0,0,0,0
IM 332,566,0.3,right,TR,TR,WT,mPFF,M,pSyn,0.000181661,0,0.000181661,0
IM 335,566,0.3,right,TR,TR,WT,mPFF,F,pSyn,0.015947305,0,0.015947305,0
IM 339,566,0.3,right,TR,TR,WT,mPFF,M,pSyn,0.036581031,0,0.036581031,0
IM 342,566,0.3,right,TR,TR,WT,mPFF,F,pSyn,0.011529774,0.002783048,0.008746725,1.237145398
IM 332,574,0.3,right,TRN,TRN,WT,mPFF,M,pSyn,0,0,0,0
IM 335,574,0.3,right,TRN,TRN,WT,mPFF,F,pSyn,0,0,0,0
IM 339,574,0.3,right,TRN,TRN,WT,mPFF,M,pSyn,0,0,0,0
IM 342,574,0.3,right,TRN,TRN,WT,mPFF,F,pSyn,0,0,0,0
IM 332,1043,0.3,right,tspc,tspc,WT,mPFF,M,pSyn,0,0,0,0
IM 335,1043,0.3,right,tspc,tspc,WT,mPFF,F,pSyn,0,0,0,0
IM 339,1043,0.3,right,tspc,tspc,WT,mPFF,M,pSyn,0,0,0,0
IM 342,1043,0.3,right,tspc,tspc,WT,mPFF,F,pSyn,0,0,0,0
IM 332,"c(605, 597)",0.3,right,TT,"c(""TTv"", ""TTd"")",WT,mPFF,M,pSyn,0.000507588,0,0.000507588,0
IM 335,"c(605, 597)",0.3,right,TT,"c(""TTv"", ""TTd"")",WT,mPFF,F,pSyn,0.000342501,0,0.000342501,0
IM 339,"c(597, 605)",0.3,right,TT,"c(""TTd"", ""TTv"")",WT,mPFF,M,pSyn,0.003760689,0,0.003760689,0
IM 342,"c(597, 605)",0.3,right,TT,"c(""TTd"", ""TTv"")",WT,mPFF,F,pSyn,0.002726096,0,0.002726096,0
IM 332,614,0.3,right,TU,TU,WT,mPFF,M,pSyn,0,0,0,0
IM 335,614,0.3,right,TU,TU,WT,mPFF,F,pSyn,0.000992774,0,0.000992774,0
IM 339,614,0.3,right,TU,TU,WT,mPFF,M,pSyn,0.000986168,0,0.000986168,0
IM 342,614,0.3,right,TU,TU,WT,mPFF,F,pSyn,0.000342019,0,0.000342019,0
IM 332,629,0.3,right,VAL,VAL,WT,mPFF,M,pSyn,0.025199666,0,0.025199666,0
IM 335,629,0.3,right,VAL,VAL,WT,mPFF,F,pSyn,0.035723069,0,0.035723069,0
IM 339,629,0.3,right,VAL,VAL,WT,mPFF,M,pSyn,0.031289789,0,0.031289789,0
IM 342,629,0.3,right,VAL,VAL,WT,mPFF,F,pSyn,0.015018182,0,0.015018182,0
IM 332,"c(312782558, 312782562, 312782554, 312782550, 312782566, 312782570)",0.3,right,VISa,"c(""VISa4"", ""VISa5"", ""VISa2/3"", ""VISa1"", ""VISa6a"", ""VISa6b"")",WT,mPFF,M,pSyn,0.001130659,0,0.001130659,0
IM 335,"c(312782570, 312782558, 312782562, 312782550, 312782566, 312782554)",0.3,right,VISa,"c(""VISa6b"", ""VISa4"", ""VISa5"", ""VISa1"", ""VISa6a"", ""VISa2/3"")",WT,mPFF,F,pSyn,0.001275398,0,0.001275398,0
IM 339,"c(312782570, 312782558, 312782554, 312782566, 312782562, 312782550)",0.3,right,VISa,"c(""VISa6b"", ""VISa4"", ""VISa2/3"", ""VISa6a"", ""VISa5"", ""VISa1"")",WT,mPFF,M,pSyn,0.004871087,0,0.004871087,0
IM 342,"c(312782558, 312782570, 312782566, 312782562, 312782554, 312782550)",0.3,right,VISa,"c(""VISa4"", ""VISa6b"", ""VISa6a"", ""VISa5"", ""VISa2/3"", ""VISa1"")",WT,mPFF,F,pSyn,0.003876234,0,0.003876234,0
IM 332,"c(649, 233, 601, 905, 1074, 1114)",0.3,right,VISal,"c(""VISal6b"", ""VISal5"", ""VISal6a"", ""VISal2/3"", ""VISal1"", ""VISal4"")",WT,mPFF,M,pSyn,1.43E-05,0,1.43E-05,0
IM 335,"c(649, 1114, 233, 1074, 601, 905)",0.3,right,VISal,"c(""VISal6b"", ""VISal4"", ""VISal5"", ""VISal1"", ""VISal6a"", ""VISal2/3"")",WT,mPFF,F,pSyn,0.000111725,0,0.000111725,0
IM 339,"c(1114, 649, 1074, 905, 233, 601)",0.3,right,VISal,"c(""VISal4"", ""VISal6b"", ""VISal1"", ""VISal2/3"", ""VISal5"", ""VISal6a"")",WT,mPFF,M,pSyn,0.00089471,0,0.00089471,0
