,mouse,Region ID,mpi,side,parent,daughter,genotype,treatment,sex,marker,forRemove,batch,Region Area,Logged Region Area
2650,IM 58,"c(320, 943, 648, 844, 882)",6,right,MOp,"c(""MOp1"", ""MOp2/3"", ""MOp5"", ""MOp6a"", ""MOp6b"")",WT,mPFF,F,pSyn,"c(320, 943, 648, 844, 882)",WT10,181039.2303,5.257772694
2651,IM 59,"c(320, 943, 648)",6,right,MOp,"c(""MOp1"", ""MOp2/3"", ""MOp5"")",WT,mPFF,F,pSyn,"c(320, 943, 648)",WT10,317692.2247,5.502006586
2652,IM 60,"c(320, 943, 648, 844, 882)",6,right,MOp,"c(""MOp1"", ""MOp2/3"", ""MOp5"", ""MOp6a"", ""MOp6b"")",WT,mPFF,F,pSyn,"c(320, 943, 648, 844, 882)",WT10,237485.7879,5.375637625
2653,IM 61,"c(320, 943, 648, 844, 882)",6,right,MOp,"c(""MOp1"", ""MOp2/3"", ""MOp5"", ""MOp6a"", ""MOp6b"")",WT,mPFF,M,pSyn,"c(320, 943, 648, 844, 882)",WT10,280136.4769,5.447369663
2654,IM 62,"c(320, 943, 648, 844, 882)",6,right,MOp,"c(""MOp1"", ""MOp2/3"", ""MOp5"", ""MOp6a"", ""MOp6b"")",WT,mPFF,M,pSyn,"c(320, 943, 648, 844, 882)",WT10,367874.009,5.565699105
2655,IM 63,"c(320, 943, 648)",6,right,MOp,"c(""MOp1"", ""MOp2/3"", ""MOp5"")",WT,mPFF,M,pSyn,"c(320, 943, 648)",WT10,341280.45,5.533111411
2656,IM 64,"c(320, 943, 648, 844, 882)",6,right,MOp,"c(""MOp1"", ""MOp2/3"", ""MOp5"", ""MOp6a"", ""MOp6b"")",WT,mPFF,M,pSyn,"c(320, 943, 648, 844, 882)",WT10,161674.5343,5.208641619
2657,IM57,"c(320, 943, 648)",6,right,MOp,"c(""MOp1"", ""MOp2/3"", ""MOp5"")",WT,mPFF,F,pSyn,"c(320, 943, 648)",WT10,336632.2769,5.527155755
2658,IM 58,"c(656, 962, 767, 1021, 1085)",6,right,MOs,"c(""MOs1"", ""MOs2/3"", ""MOs5"", ""MOs6a"", ""MOs6b"")",WT,mPFF,F,pSyn,"c(656, 962, 767, 1021, 1085)",WT10,420146.4847,5.623400734
2659,IM 59,"c(656, 962, 767, 1021)",6,right,MOs,"c(""MOs1"", ""MOs2/3"", ""MOs5"", ""MOs6a"")",WT,mPFF,F,pSyn,"c(656, 962, 767, 1021)",WT10,652159.7469,5.814353989
2660,IM 60,"c(656, 962, 767, 1021, 1085)",6,right,MOs,"c(""MOs1"", ""MOs2/3"", ""MOs5"", ""MOs6a"", ""MOs6b"")",WT,mPFF,F,pSyn,"c(656, 962, 767, 1021, 1085)",WT10,375082.1613,5.57412641
2661,IM 61,"c(656, 962, 767, 1021, 1085)",6,right,MOs,"c(""MOs1"", ""MOs2/3"", ""MOs5"", ""MOs6a"", ""MOs6b"")",WT,mPFF,M,pSyn,"c(656, 962, 767, 1021, 1085)",WT10,145727.6834,5.163542061
2662,IM 62,"c(656, 962, 767, 1021, 1085)",6,right,MOs,"c(""MOs1"", ""MOs2/3"", ""MOs5"", ""MOs6a"", ""MOs6b"")",WT,mPFF,M,pSyn,"c(656, 962, 767, 1021, 1085)",WT10,422386.1856,5.625709706
2663,IM 63,"c(656, 962, 767, 1021)",6,right,MOs,"c(""MOs1"", ""MOs2/3"", ""MOs5"", ""MOs6a"")",WT,mPFF,M,pSyn,"c(656, 962, 767, 1021)",WT10,547168.282,5.738120915
2664,IM 64,"c(656, 962, 767, 1021, 1085)",6,right,MOs,"c(""MOs1"", ""MOs2/3"", ""MOs5"", ""MOs6a"", ""MOs6b"")",WT,mPFF,M,pSyn,"c(656, 962, 767, 1021, 1085)",WT10,409343.8551,5.612088275
2665,IM57,"c(656, 962, 767, 1021)",6,right,MOs,"c(""MOs1"", ""MOs2/3"", ""MOs5"", ""MOs6a"")",WT,mPFF,F,pSyn,"c(656, 962, 767, 1021)",WT10,585655.4547,5.767642193
2666,IM 58,93,6,right,moV,moV,WT,mPFF,F,pSyn,93,WT10,41830.20485,4.621489992
2667,IM 59,93,6,right,moV,moV,WT,mPFF,F,pSyn,93,WT10,31635.98315,4.500181336
2668,IM 60,93,6,right,moV,moV,WT,mPFF,F,pSyn,93,WT10,36611.8478,4.563621648
2669,IM 61,93,6,right,moV,moV,WT,mPFF,M,pSyn,93,WT10,40183.23632,4.604044912
2670,IM 63,93,6,right,moV,moV,WT,mPFF,M,pSyn,93,WT10,38797.12354,4.588799528
2671,IM 64,93,6,right,moV,moV,WT,mPFF,M,pSyn,93,WT10,37611.30941,4.575318453
2672,IM57,93,6,right,moV,moV,WT,mPFF,F,pSyn,93,WT10,18488.90988,4.266911306
2673,IM 58,673,6,right,mp,mp,WT,mPFF,F,pSyn,673,WT10,12957.11934,4.112508459
2674,IM 59,673,6,right,mp,mp,WT,mPFF,F,pSyn,673,WT10,8449.174312,3.92681427
2675,IM 60,673,6,right,mp,mp,WT,mPFF,F,pSyn,673,WT10,13148.19485,4.118866132
2676,IM 61,673,6,right,mp,mp,WT,mPFF,M,pSyn,673,WT10,415.151875,2.618207014
2677,IM 62,673,6,right,mp,mp,WT,mPFF,M,pSyn,673,WT10,4450.733943,3.648431635
2678,IM 63,673,6,right,mp,mp,WT,mPFF,M,pSyn,673,WT10,1009.876354,3.004268208
2679,IM 64,673,6,right,mp,mp,WT,mPFF,M,pSyn,673,WT10,22456.28621,4.351337935
2680,IM57,673,6,right,mp,mp,WT,mPFF,F,pSyn,673,WT10,3427.009159,3.534915266
2681,IM 58,515,6,right,MPN,MPN,WT,mPFF,F,pSyn,515,WT10,382.14984,2.582233693
2682,IM 58,523,6,right,MPO,MPO,WT,mPFF,F,pSyn,523,WT10,176935.3761,5.247814674
2683,IM 60,523,6,right,MPO,MPO,WT,mPFF,F,pSyn,523,WT10,153754.2803,5.186827215
2684,IM 62,523,6,right,MPO,MPO,WT,mPFF,M,pSyn,523,WT10,161496.1799,5.208162254
2685,IM 64,523,6,right,MPO,MPO,WT,mPFF,M,pSyn,523,WT10,116607.4588,5.066726331
2686,IM 59,531,6,right,MPT,MPT,WT,mPFF,F,pSyn,531,WT10,39674.38373,4.59851019
2687,IM 60,531,6,right,MPT,MPT,WT,mPFF,F,pSyn,531,WT10,65592.69956,4.816855505
2688,IM 61,531,6,right,MPT,MPT,WT,mPFF,M,pSyn,531,WT10,44146.23107,4.644893632
2689,IM 62,531,6,right,MPT,MPT,WT,mPFF,M,pSyn,531,WT10,66128.97376,4.820391783
2690,IM 64,531,6,right,MPT,MPT,WT,mPFF,M,pSyn,531,WT10,45759.97945,4.660485821
2691,IM57,531,6,right,MPT,MPT,WT,mPFF,F,pSyn,531,WT10,28596.5095,4.456313026
2692,IM 58,128,6,right,MRN,MRN,WT,mPFF,F,pSyn,128,WT10,756884.2481,5.879029467
2693,IM 59,128,6,right,MRN,MRN,WT,mPFF,F,pSyn,128,WT10,1000095.432,6.000041444
2694,IM 60,128,6,right,MRN,MRN,WT,mPFF,F,pSyn,128,WT10,921849.3126,5.964659936
2695,IM 61,128,6,right,MRN,MRN,WT,mPFF,M,pSyn,128,WT10,961627.2119,5.983006744
2696,IM 62,128,6,right,MRN,MRN,WT,mPFF,M,pSyn,128,WT10,707052.0039,5.849451358
2697,IM 63,128,6,right,MRN,MRN,WT,mPFF,M,pSyn,128,WT10,853332.9797,5.931118531
2698,IM 64,128,6,right,MRN,MRN,WT,mPFF,M,pSyn,128,WT10,781810.0358,5.893101241
2699,IM57,128,6,right,MRN,MRN,WT,mPFF,F,pSyn,128,WT10,725729.9146,5.860775025
2700,IM 58,564,6,right,MS,MS,WT,mPFF,F,pSyn,564,WT10,194132.1189,5.288097395
2701,IM 60,564,6,right,MS,MS,WT,mPFF,F,pSyn,564,WT10,236686.1832,5.374172906
2702,IM 61,564,6,right,MS,MS,WT,mPFF,M,pSyn,564,WT10,140379.7497,5.147304464
2703,IM 62,564,6,right,MS,MS,WT,mPFF,M,pSyn,564,WT10,169016.8354,5.227929966
2704,IM 64,564,6,right,MS,MS,WT,mPFF,M,pSyn,564,WT10,233964.8047,5.369150532
2705,IM 58,58,6,right,MT,MT,WT,mPFF,F,pSyn,58,WT10,19450.27162,4.288925671
2706,IM 59,58,6,right,MT,MT,WT,mPFF,F,pSyn,58,WT10,23510.74591,4.371266408
2707,IM 60,58,6,right,MT,MT,WT,mPFF,F,pSyn,58,WT10,40234.22479,4.604595638
2708,IM 62,58,6,right,MT,MT,WT,mPFF,M,pSyn,58,WT10,10115.30442,4.004978958
2709,IM 64,58,6,right,MT,MT,WT,mPFF,M,pSyn,58,WT10,37709.61269,4.576452072
2710,IM57,58,6,right,MT,MT,WT,mPFF,F,pSyn,58,WT10,19441.19389,4.288722932
2711,IM 58,681,6,right,mtg,mtg,WT,mPFF,F,pSyn,681,WT10,6948.315457,3.841879528
2712,IM 59,681,6,right,mtg,mtg,WT,mPFF,F,pSyn,681,WT10,11174.98185,4.048246827
2713,IM 60,681,6,right,mtg,mtg,WT,mPFF,F,pSyn,681,WT10,10705.12855,4.029591887
2714,IM 61,681,6,right,mtg,mtg,WT,mPFF,M,pSyn,681,WT10,11527.32328,4.061728473
2715,IM 62,681,6,right,mtg,mtg,WT,mPFF,M,pSyn,681,WT10,7574.441328,3.879350606
2716,IM 63,681,6,right,mtg,mtg,WT,mPFF,M,pSyn,681,WT10,9098.54813,3.958972097
2717,IM 64,681,6,right,mtg,mtg,WT,mPFF,M,pSyn,681,WT10,8596.466035,3.934319952
2718,IM57,681,6,right,mtg,mtg,WT,mPFF,F,pSyn,681,WT10,6796.170812,3.832264286
2719,IM 58,690,6,right,mtt,mtt,WT,mPFF,F,pSyn,690,WT10,37374.74489,4.572578237
2720,IM 59,690,6,right,mtt,mtt,WT,mPFF,F,pSyn,690,WT10,36099.89425,4.55750593
2721,IM 60,690,6,right,mtt,mtt,WT,mPFF,F,pSyn,690,WT10,38515.57984,4.585636441
2722,IM 61,690,6,right,mtt,mtt,WT,mPFF,M,pSyn,690,WT10,43189.31515,4.635376318
2723,IM 62,690,6,right,mtt,mtt,WT,mPFF,M,pSyn,690,WT10,40184.57682,4.604059399
2724,IM 63,690,6,right,mtt,mtt,WT,mPFF,M,pSyn,690,WT10,42385.02985,4.627212493
2725,IM 64,690,6,right,mtt,mtt,WT,mPFF,M,pSyn,690,WT10,39178.44342,4.593047177
2726,IM57,690,6,right,mtt,mtt,WT,mPFF,F,pSyn,690,WT10,37953.89829,4.57925639
2727,IM 58,997,6,right,None,None,WT,mPFF,F,pSyn,997,WT10,160727.1213,5.206089166
2728,IM 59,997,6,right,None,None,WT,mPFF,F,pSyn,997,WT10,223292.3461,5.348873837
2729,IM 60,997,6,right,None,None,WT,mPFF,F,pSyn,997,WT10,179275.6344,5.253521268
2730,IM 61,997,6,right,None,None,WT,mPFF,M,pSyn,997,WT10,187929.0543,5.273993928
2731,IM 62,997,6,right,None,None,WT,mPFF,M,pSyn,997,WT10,181851.5073,5.259716905
2732,IM 63,997,6,right,None,None,WT,mPFF,M,pSyn,997,WT10,168028.6854,5.22538343
2733,IM 64,997,6,right,None,None,WT,mPFF,M,pSyn,997,WT10,183198.8323,5.262922701
2734,IM57,997,6,right,None,None,WT,mPFF,F,pSyn,997,WT10,148017.3406,5.170312597
2735,IM 58,587,6,right,ND,ND,WT,mPFF,F,pSyn,587,WT10,55246.21986,4.742302567
2736,IM 59,587,6,right,ND,ND,WT,mPFF,F,pSyn,587,WT10,36735.54049,4.565086434
2737,IM 60,587,6,right,ND,ND,WT,mPFF,F,pSyn,587,WT10,35500.88284,4.550239153
2738,IM 61,587,6,right,ND,ND,WT,mPFF,M,pSyn,587,WT10,46497.01002,4.667425027
2739,IM 62,587,6,right,ND,ND,WT,mPFF,M,pSyn,587,WT10,38383.35061,4.584142883
2740,IM 63,587,6,right,ND,ND,WT,mPFF,M,pSyn,587,WT10,34672.4215,4.539984174
2741,IM 64,587,6,right,ND,ND,WT,mPFF,M,pSyn,587,WT10,36808.30406,4.565945808
2742,IM57,587,6,right,ND,ND,WT,mPFF,F,pSyn,587,WT10,32154.67923,4.507244182
2743,IM 58,596,6,right,NDB,NDB,WT,mPFF,F,pSyn,596,WT10,114644.9521,5.059354937
2744,IM 60,596,6,right,NDB,NDB,WT,mPFF,F,pSyn,596,WT10,107150.9543,5.029996043
2745,IM 61,596,6,right,NDB,NDB,WT,mPFF,M,pSyn,596,WT10,250047.4524,5.398022434
2746,IM 62,596,6,right,NDB,NDB,WT,mPFF,M,pSyn,596,WT10,120726.311,5.08180193
2747,IM 64,596,6,right,NDB,NDB,WT,mPFF,M,pSyn,596,WT10,86986.91457,4.939453927
2748,IM 58,612,6,right,NLL,NLL,WT,mPFF,F,pSyn,612,WT10,525491.9484,5.720566066
2749,IM 59,612,6,right,NLL,NLL,WT,mPFF,F,pSyn,612,WT10,289466.4176,5.461598186
2750,IM 60,612,6,right,NLL,NLL,WT,mPFF,F,pSyn,612,WT10,430697.676,5.634172528
2751,IM 61,612,6,right,NLL,NLL,WT,mPFF,M,pSyn,612,WT10,286388.6966,5.456955873
2752,IM 63,612,6,right,NLL,NLL,WT,mPFF,M,pSyn,612,WT10,453186.8946,5.656277342
2753,IM 64,612,6,right,NLL,NLL,WT,mPFF,M,pSyn,612,WT10,529289.1759,5.723693013
2754,IM57,612,6,right,NLL,NLL,WT,mPFF,F,pSyn,612,WT10,394747.7931,5.596319711
2755,IM 58,628,6,right,NOT,NOT,WT,mPFF,F,pSyn,628,WT10,101187.5219,5.00512696
2756,IM 59,628,6,right,NOT,NOT,WT,mPFF,F,pSyn,628,WT10,154656.6255,5.18936853
2757,IM 60,628,6,right,NOT,NOT,WT,mPFF,F,pSyn,628,WT10,179494.3065,5.254050677
2758,IM 61,628,6,right,NOT,NOT,WT,mPFF,M,pSyn,628,WT10,160390.9265,5.205179796
2759,IM 62,628,6,right,NOT,NOT,WT,mPFF,M,pSyn,628,WT10,198550.8427,5.297871735
2760,IM 63,628,6,right,NOT,NOT,WT,mPFF,M,pSyn,628,WT10,16831.27257,4.226116953
2761,IM 64,628,6,right,NOT,NOT,WT,mPFF,M,pSyn,628,WT10,140033.0748,5.146230625
2762,IM57,628,6,right,NOT,NOT,WT,mPFF,F,pSyn,628,WT10,152573.1426,5.183478092
2763,IM 58,634,6,right,NPC,NPC,WT,mPFF,F,pSyn,634,WT10,1167.54833,3.067274871
2764,IM 59,634,6,right,NPC,NPC,WT,mPFF,F,pSyn,634,WT10,200943.4065,5.30307376
2765,IM 60,634,6,right,NPC,NPC,WT,mPFF,F,pSyn,634,WT10,178421.4979,5.251447181
2766,IM 61,634,6,right,NPC,NPC,WT,mPFF,M,pSyn,634,WT10,177553.0091,5.249328037
2767,IM 62,634,6,right,NPC,NPC,WT,mPFF,M,pSyn,634,WT10,222630.8823,5.347585407
2768,IM 64,634,6,right,NPC,NPC,WT,mPFF,M,pSyn,634,WT10,220948.4273,5.344290915
2769,IM57,634,6,right,NPC,NPC,WT,mPFF,F,pSyn,634,WT10,194289.7793,5.288449955
2770,IM 58,102,6,right,nst,nst,WT,mPFF,F,pSyn,102,WT10,27029.53014,4.431838497
2771,IM 59,102,6,right,nst,nst,WT,mPFF,F,pSyn,102,WT10,25855.84779,4.412558783
2772,IM 60,102,6,right,nst,nst,WT,mPFF,F,pSyn,102,WT10,30252.20667,4.480757059
2773,IM 61,102,6,right,nst,nst,WT,mPFF,M,pSyn,102,WT10,32825.8297,4.516215712
2774,IM 62,102,6,right,nst,nst,WT,mPFF,M,pSyn,102,WT10,29325.12893,4.46723993
2775,IM 63,102,6,right,nst,nst,WT,mPFF,M,pSyn,102,WT10,28708.66683,4.458013025
2776,IM 64,102,6,right,nst,nst,WT,mPFF,M,pSyn,102,WT10,32309.27617,4.509327229
2777,IM57,102,6,right,nst,nst,WT,mPFF,F,pSyn,102,WT10,27685.48378,4.442252117
2778,IM 58,117,6,right,och,och,WT,mPFF,F,pSyn,117,WT10,128784.4962,5.109863583
2779,IM 62,117,6,right,och,och,WT,mPFF,M,pSyn,117,WT10,142100.8054,5.152596539
2780,IM 58,698,6,right,OLF,OLF,WT,mPFF,F,pSyn,698,WT10,107618.2571,5.031885954
2781,IM 59,698,6,right,OLF,OLF,WT,mPFF,F,pSyn,698,WT10,150612.7992,5.17786188
2782,IM 60,698,6,right,OLF,OLF,WT,mPFF,F,pSyn,698,WT10,125967.3188,5.100257885
2783,IM 61,698,6,right,OLF,OLF,WT,mPFF,M,pSyn,698,WT10,30517.35542,4.484546896
2784,IM 62,698,6,right,OLF,OLF,WT,mPFF,M,pSyn,698,WT10,153201.1428,5.185262005
2785,IM 63,698,6,right,OLF,OLF,WT,mPFF,M,pSyn,698,WT10,153241.0906,5.185375234
2786,IM 64,698,6,right,OLF,OLF,WT,mPFF,M,pSyn,698,WT10,80374.49402,4.905118252
2787,IM57,698,6,right,OLF,OLF,WT,mPFF,F,pSyn,698,WT10,62750.95151,4.797620316
2788,IM 60,706,6,right,OP,OP,WT,mPFF,F,pSyn,706,WT10,22439.60775,4.351015261
2789,IM 61,706,6,right,OP,OP,WT,mPFF,M,pSyn,706,WT10,7230.848192,3.859189244
2790,IM 62,706,6,right,OP,OP,WT,mPFF,M,pSyn,706,WT10,19564.78514,4.291475083
2791,IM 58,125,6,right,opt,opt,WT,mPFF,F,pSyn,125,WT10,111652.3487,5.047867863
2792,IM 59,125,6,right,opt,opt,WT,mPFF,F,pSyn,125,WT10,154910.9311,5.190082064
2793,IM 60,125,6,right,opt,opt,WT,mPFF,F,pSyn,125,WT10,112002.4372,5.049227473
2794,IM 61,125,6,right,opt,opt,WT,mPFF,M,pSyn,125,WT10,127301.1894,5.104832461
2795,IM 62,125,6,right,opt,opt,WT,mPFF,M,pSyn,125,WT10,109735.8027,5.040348345
2796,IM 63,125,6,right,opt,opt,WT,mPFF,M,pSyn,125,WT10,97408.13442,4.988595226
2797,IM 64,125,6,right,opt,opt,WT,mPFF,M,pSyn,125,WT10,115009.9847,5.060735546
2798,IM57,125,6,right,opt,opt,WT,mPFF,F,pSyn,125,WT10,73662.86131,4.867248584
2799,IM 58,484682520,6,right,or,or,WT,mPFF,F,pSyn,484682520,WT10,273420.3275,5.436830799
2800,IM 59,484682520,6,right,or,or,WT,mPFF,F,pSyn,484682520,WT10,186542.6509,5.270778144
2801,IM 60,484682520,6,right,or,or,WT,mPFF,F,pSyn,484682520,WT10,178881.9774,5.252566587
2802,IM 61,484682520,6,right,or,or,WT,mPFF,M,pSyn,484682520,WT10,199788.3274,5.300570111
2803,IM 62,484682520,6,right,or,or,WT,mPFF,M,pSyn,484682520,WT10,208478.3894,5.319061043
2804,IM 63,484682520,6,right,or,or,WT,mPFF,M,pSyn,484682520,WT10,205663.9493,5.313158171
2805,IM 64,484682520,6,right,or,or,WT,mPFF,M,pSyn,484682520,WT10,246069.1536,5.391057175
2806,IM57,484682520,6,right,or,or,WT,mPFF,F,pSyn,484682520,WT10,217069.8147,5.336599436
2807,IM 58,"c(448, 412, 630, 440)",6,right,ORBl,"c(""ORBl1"", ""ORBl2/3"", ""ORBl5"", ""ORBl6a"")",WT,mPFF,F,pSyn,"c(448, 412, 630, 440)",WT10,215458.0879,5.333362801
2808,IM 59,"c(448, 412, 630, 440)",6,right,ORBl,"c(""ORBl1"", ""ORBl2/3"", ""ORBl5"", ""ORBl6a"")",WT,mPFF,F,pSyn,"c(448, 412, 630, 440)",WT10,244607.6044,5.388469954
2809,IM 60,"c(448, 412, 630, 440)",6,right,ORBl,"c(""ORBl1"", ""ORBl2/3"", ""ORBl5"", ""ORBl6a"")",WT,mPFF,F,pSyn,"c(448, 412, 630, 440)",WT10,169144.7401,5.228258497
2810,IM 62,"c(448, 412, 630, 440)",6,right,ORBl,"c(""ORBl1"", ""ORBl2/3"", ""ORBl5"", ""ORBl6a"")",WT,mPFF,M,pSyn,"c(448, 412, 630, 440)",WT10,230875.2581,5.363377394
2811,IM 63,"c(448, 412, 630, 440)",6,right,ORBl,"c(""ORBl1"", ""ORBl2/3"", ""ORBl5"", ""ORBl6a"")",WT,mPFF,M,pSyn,"c(448, 412, 630, 440)",WT10,196821.7276,5.294073039
2812,IM 64,"c(448, 412, 630, 440)",6,right,ORBl,"c(""ORBl1"", ""ORBl2/3"", ""ORBl5"", ""ORBl6a"")",WT,mPFF,M,pSyn,"c(448, 412, 630, 440)",WT10,198755.7178,5.298319631
2813,IM57,"c(448, 412, 630, 440)",6,right,ORBl,"c(""ORBl1"", ""ORBl2/3"", ""ORBl5"", ""ORBl6a"")",WT,mPFF,F,pSyn,"c(448, 412, 630, 440)",WT10,223885.5625,5.350026089
2814,IM 58,"c(484, 582, 620, 910)",6,right,ORBm,"c(""ORBm1"", ""ORBm2/3"", ""ORBm5"", ""ORBm6a"")",WT,mPFF,F,pSyn,"c(484, 582, 620, 910)",WT10,117902.6714,5.071523646
2815,IM 59,"c(484, 582, 620, 910)",6,right,ORBm,"c(""ORBm1"", ""ORBm2/3"", ""ORBm5"", ""ORBm6a"")",WT,mPFF,F,pSyn,"c(484, 582, 620, 910)",WT10,114880.756,5.060247285
2816,IM 60,"c(484, 582, 620, 910)",6,right,ORBm,"c(""ORBm1"", ""ORBm2/3"", ""ORBm5"", ""ORBm6a"")",WT,mPFF,F,pSyn,"c(484, 582, 620, 910)",WT10,132973.3373,5.123764569
2817,IM 62,"c(484, 582, 620, 910)",6,right,ORBm,"c(""ORBm1"", ""ORBm2/3"", ""ORBm5"", ""ORBm6a"")",WT,mPFF,M,pSyn,"c(484, 582, 620, 910)",WT10,133886.3722,5.126736374
2818,IM 63,"c(484, 582, 620, 910)",6,right,ORBm,"c(""ORBm1"", ""ORBm2/3"", ""ORBm5"", ""ORBm6a"")",WT,mPFF,M,pSyn,"c(484, 582, 620, 910)",WT10,108588.0543,5.035782052
2819,IM 64,"c(484, 582, 620, 910)",6,right,ORBm,"c(""ORBm1"", ""ORBm2/3"", ""ORBm5"", ""ORBm6a"")",WT,mPFF,M,pSyn,"c(484, 582, 620, 910)",WT10,128371.8101,5.108469665
2820,IM57,"c(484, 582, 620, 910)",6,right,ORBm,"c(""ORBm1"", ""ORBm2/3"", ""ORBm5"", ""ORBm6a"")",WT,mPFF,F,pSyn,"c(484, 582, 620, 910)",WT10,135766.6522,5.132793109
2821,IM 58,"c(288, 1125, 608, 969)",6,right,ORBvl,"c(""ORBvl2/3"", ""ORBvl5"", ""ORBvl6a"", ""ORBvl1"")",WT,mPFF,F,pSyn,"c(288, 1125, 608, 969)",WT10,155801.6609,5.192572083
2822,IM 59,"c(969, 288, 1125, 608)",6,right,ORBvl,"c(""ORBvl1"", ""ORBvl2/3"", ""ORBvl5"", ""ORBvl6a"")",WT,mPFF,F,pSyn,"c(969, 288, 1125, 608)",WT10,146028.1817,5.164436678
2823,IM 60,"c(288, 1125, 608, 969)",6,right,ORBvl,"c(""ORBvl2/3"", ""ORBvl5"", ""ORBvl6a"", ""ORBvl1"")",WT,mPFF,F,pSyn,"c(288, 1125, 608, 969)",WT10,145500.2344,5.162863693
2824,IM 62,"c(288, 1125, 608)",6,right,ORBvl,"c(""ORBvl2/3"", ""ORBvl5"", ""ORBvl6a"")",WT,mPFF,M,pSyn,"c(288, 1125, 608)",WT10,169345.3455,5.228773265
2825,IM 63,"c(288, 1125, 608)",6,right,ORBvl,"c(""ORBvl2/3"", ""ORBvl5"", ""ORBvl6a"")",WT,mPFF,M,pSyn,"c(288, 1125, 608)",WT10,140450.8352,5.147524326
2826,IM 64,"c(969, 288, 1125, 608)",6,right,ORBvl,"c(""ORBvl1"", ""ORBvl2/3"", ""ORBvl5"", ""ORBvl6a"")",WT,mPFF,M,pSyn,"c(969, 288, 1125, 608)",WT10,165251.8182,5.218146247
2827,IM57,"c(288, 1125, 608)",6,right,ORBvl,"c(""ORBvl2/3"", ""ORBvl5"", ""ORBvl6a"")",WT,mPFF,F,pSyn,"c(288, 1125, 608)",WT10,189963.5076,5.27867018
2828,IM 58,754,6,right,OT,OT,WT,mPFF,F,pSyn,754,WT10,529659.6787,5.723996913
2829,IM 60,754,6,right,OT,OT,WT,mPFF,F,pSyn,754,WT10,593733.7123,5.773591709
2830,IM 61,754,6,right,OT,OT,WT,mPFF,M,pSyn,754,WT10,739834.3878,5.869134514
2831,IM 62,754,6,right,OT,OT,WT,mPFF,M,pSyn,754,WT10,533570.7122,5.727191983
2832,IM 64,754,6,right,OT,OT,WT,mPFF,M,pSyn,754,WT10,494550.6048,5.694210737
2833,IM 58,763,6,right,OV,OV,WT,mPFF,F,pSyn,763,WT10,2292.899042,3.360384935
2834,IM 60,763,6,right,OV,OV,WT,mPFF,F,pSyn,763,WT10,20549.49808,4.312801219
2835,IM 62,763,6,right,OV,OV,WT,mPFF,M,pSyn,763,WT10,6333.183527,3.801622074
2836,IM 64,763,6,right,OV,OV,WT,mPFF,M,pSyn,763,WT10,20246.95425,4.306359702
2837,IM 58,771,6,right,P,P,WT,mPFF,F,pSyn,771,WT10,530347.2401,5.724560313
2838,IM 59,771,6,right,P,P,WT,mPFF,F,pSyn,771,WT10,504179.1845,5.702584911
2839,IM 60,771,6,right,P,P,WT,mPFF,F,pSyn,771,WT10,507518.6886,5.705452039
2840,IM 61,771,6,right,P,P,WT,mPFF,M,pSyn,771,WT10,510315.5984,5.707838843
2841,IM 63,771,6,right,P,P,WT,mPFF,M,pSyn,771,WT10,563017.3308,5.750521763
2842,IM 64,771,6,right,P,P,WT,mPFF,M,pSyn,771,WT10,595034.7515,5.77454233
2843,IM57,771,6,right,P,P,WT,mPFF,F,pSyn,771,WT10,773930.0997,5.888701738
2844,IM 58,780,6,right,PA,PA,WT,mPFF,F,pSyn,780,WT10,169852.0725,5.23007085
2845,IM 59,780,6,right,PA,PA,WT,mPFF,F,pSyn,780,WT10,104128.8813,5.017571202
2846,IM 60,780,6,right,PA,PA,WT,mPFF,F,pSyn,780,WT10,144114.3323,5.158707174
2847,IM 61,780,6,right,PA,PA,WT,mPFF,M,pSyn,780,WT10,168348.3023,5.226208741
2848,IM 62,780,6,right,PA,PA,WT,mPFF,M,pSyn,780,WT10,153440.7001,5.185940571
2849,IM 63,780,6,right,PA,PA,WT,mPFF,M,pSyn,780,WT10,165437.5482,5.218634085
2850,IM 64,780,6,right,PA,PA,WT,mPFF,M,pSyn,780,WT10,130032.04,5.114050376
2851,IM57,780,6,right,PA,PA,WT,mPFF,F,pSyn,780,WT10,144473.9698,5.159789606
2852,IM 58,606826663,6,right,Pa4,Pa4,WT,mPFF,F,pSyn,606826663,WT10,15312.84285,4.185055826
2853,IM 59,606826663,6,right,Pa4,Pa4,WT,mPFF,F,pSyn,606826663,WT10,12303.47735,4.090027875
2854,IM 60,606826663,6,right,Pa4,Pa4,WT,mPFF,F,pSyn,606826663,WT10,16162.54997,4.208509881
2855,IM 63,606826663,6,right,Pa4,Pa4,WT,mPFF,M,pSyn,606826663,WT10,11156.58826,4.047531406
2856,IM 64,606826663,6,right,Pa4,Pa4,WT,mPFF,M,pSyn,606826663,WT10,17081.3559,4.232522342
2857,IM57,606826663,6,right,Pa4,Pa4,WT,mPFF,F,pSyn,606826663,WT10,18198.09757,4.260025989
2858,IM 58,788,6,right,PAA,PAA,WT,mPFF,F,pSyn,788,WT10,139106.3083,5.143346825
2859,IM 59,788,6,right,PAA,PAA,WT,mPFF,F,pSyn,788,WT10,175434.4665,5.24411492
2860,IM 60,788,6,right,PAA,PAA,WT,mPFF,F,pSyn,788,WT10,159401.6483,5.202492808
2861,IM 61,788,6,right,PAA,PAA,WT,mPFF,M,pSyn,788,WT10,150279.1095,5.176898613
