,mouse,Region ID,mpi,side,parent,daughter,genotype,treatment,sex,marker,forRemove,batch,Region Area,Logged Region Area
2741,IM 137,"c(288, 1125, 608)",0.5,right,ORBvl,"c(""ORBvl2/3"", ""ORBvl5"", ""ORBvl6a"")",WT,mPFF,M,pSyn,"c(288, 1125, 608)",None,145375.4436,5.162491053
2742,IM 138,"c(288, 1125, 608)",0.5,right,ORBvl,"c(""ORBvl2/3"", ""ORBvl5"", ""ORBvl6a"")",WT,mPFF,M,pSyn,"c(288, 1125, 608)",None,142994.4633,5.155319222
2743,IM 139,"c(288, 1125, 608)",0.5,right,ORBvl,"c(""ORBvl2/3"", ""ORBvl5"", ""ORBvl6a"")",WT,mPFF,M,pSyn,"c(288, 1125, 608)",None,123503.2575,5.091678413
2744,IM 140,"c(288, 1125, 608)",0.5,right,ORBvl,"c(""ORBvl2/3"", ""ORBvl5"", ""ORBvl6a"")",WT,mPFF,M,pSyn,"c(288, 1125, 608)",None,150928.5847,5.1787715
2745,IM 133,754,0.5,right,OT,OT,WT,mPFF,F,pSyn,754,None,557298.6795,5.746088014
2746,IM 134,754,0.5,right,OT,OT,WT,mPFF,F,pSyn,754,None,720283.6095,5.857503532
2747,IM 135,754,0.5,right,OT,OT,WT,mPFF,F,pSyn,754,None,589888.2851,5.770769771
2748,IM 136,754,0.5,right,OT,OT,WT,mPFF,F,pSyn,754,None,583407.7482,5.765972193
2749,IM 137,754,0.5,right,OT,OT,WT,mPFF,M,pSyn,754,None,629167.7201,5.798766433
2750,IM 138,754,0.5,right,OT,OT,WT,mPFF,M,pSyn,754,None,550413.354,5.740688962
2751,IM 139,754,0.5,right,OT,OT,WT,mPFF,M,pSyn,754,None,645095.5162,5.809624023
2752,IM 140,754,0.5,right,OT,OT,WT,mPFF,M,pSyn,754,None,482688.9487,5.683667356
2753,IM 133,771,0.5,right,P,P,WT,mPFF,F,pSyn,771,None,444389.9695,5.647764248
2754,IM 134,771,0.5,right,P,P,WT,mPFF,F,pSyn,771,None,382347.0019,5.582457689
2755,IM 135,771,0.5,right,P,P,WT,mPFF,F,pSyn,771,None,463596.2634,5.666139927
2756,IM 136,771,0.5,right,P,P,WT,mPFF,F,pSyn,771,None,365107.4706,5.562420719
2757,IM 137,771,0.5,right,P,P,WT,mPFF,M,pSyn,771,None,474790.9017,5.676502388
2758,IM 138,771,0.5,right,P,P,WT,mPFF,M,pSyn,771,None,393734.6407,5.595203626
2759,IM 139,771,0.5,right,P,P,WT,mPFF,M,pSyn,771,None,409439.4833,5.61218972
2760,IM 140,771,0.5,right,P,P,WT,mPFF,M,pSyn,771,None,357893.6334,5.553753973
2761,IM 133,780,0.5,right,PA,PA,WT,mPFF,F,pSyn,780,None,160518.4227,5.205524883
2762,IM 134,780,0.5,right,PA,PA,WT,mPFF,F,pSyn,780,None,205040.2681,5.311839161
2763,IM 135,780,0.5,right,PA,PA,WT,mPFF,F,pSyn,780,None,149275.6675,5.173989022
2764,IM 136,780,0.5,right,PA,PA,WT,mPFF,F,pSyn,780,None,131149.648,5.117767129
2765,IM 137,780,0.5,right,PA,PA,WT,mPFF,M,pSyn,780,None,149236.2235,5.17387425
2766,IM 138,780,0.5,right,PA,PA,WT,mPFF,M,pSyn,780,None,152102.8532,5.182137361
2767,IM 139,780,0.5,right,PA,PA,WT,mPFF,M,pSyn,780,None,150329.5163,5.17704426
2768,IM 140,780,0.5,right,PA,PA,WT,mPFF,M,pSyn,780,None,135186.7374,5.130934087
2769,IM 134,606826663,0.5,right,Pa4,Pa4,WT,mPFF,F,pSyn,606826663,None,4183.227592,3.621511494
2770,IM 135,606826663,0.5,right,Pa4,Pa4,WT,mPFF,F,pSyn,606826663,None,15152.8814,4.180495224
2771,IM 136,606826663,0.5,right,Pa4,Pa4,WT,mPFF,F,pSyn,606826663,None,19087.93228,4.280758886
2772,IM 137,606826663,0.5,right,Pa4,Pa4,WT,mPFF,M,pSyn,606826663,None,9017.498546,3.955086081
2773,IM 139,606826663,0.5,right,Pa4,Pa4,WT,mPFF,M,pSyn,606826663,None,13822.31832,4.140580891
2774,IM 140,606826663,0.5,right,Pa4,Pa4,WT,mPFF,M,pSyn,606826663,None,17334.90858,4.238921556
2775,IM 133,788,0.5,right,PAA,PAA,WT,mPFF,F,pSyn,788,None,190186.2878,5.279179202
2776,IM 134,788,0.5,right,PAA,PAA,WT,mPFF,F,pSyn,788,None,160148.642,5.20452326
2777,IM 135,788,0.5,right,PAA,PAA,WT,mPFF,F,pSyn,788,None,126928.0838,5.103557724
2778,IM 136,788,0.5,right,PAA,PAA,WT,mPFF,F,pSyn,788,None,183932.4249,5.264658296
2779,IM 137,788,0.5,right,PAA,PAA,WT,mPFF,M,pSyn,788,None,162390.5304,5.2105607
2780,IM 138,788,0.5,right,PAA,PAA,WT,mPFF,M,pSyn,788,None,156895.3099,5.195609961
2781,IM 139,788,0.5,right,PAA,PAA,WT,mPFF,M,pSyn,788,None,143348.351,5.156392701
2782,IM 140,788,0.5,right,PAA,PAA,WT,mPFF,M,pSyn,788,None,131776.2864,5.119837265
2783,IM 133,795,0.5,right,PAG,PAG,WT,mPFF,F,pSyn,795,None,506021.0818,5.704168611
2784,IM 134,795,0.5,right,PAG,PAG,WT,mPFF,F,pSyn,795,None,515206.6212,5.711981436
2785,IM 135,795,0.5,right,PAG,PAG,WT,mPFF,F,pSyn,795,None,602994.3446,5.780313239
2786,IM 136,795,0.5,right,PAG,PAG,WT,mPFF,F,pSyn,795,None,520755.1102,5.71663354
2787,IM 137,795,0.5,right,PAG,PAG,WT,mPFF,M,pSyn,795,None,530519.1468,5.724701063
2788,IM 138,795,0.5,right,PAG,PAG,WT,mPFF,M,pSyn,795,None,441924.5231,5.645348102
2789,IM 139,795,0.5,right,PAG,PAG,WT,mPFF,M,pSyn,795,None,512936.6731,5.710063751
2790,IM 140,795,0.5,right,PAG,PAG,WT,mPFF,M,pSyn,795,None,536395.3,5.729484964
2791,IM 133,803,0.5,right,PAL,PAL,WT,mPFF,F,pSyn,803,None,93601.45944,4.97128262
2792,IM 134,803,0.5,right,PAL,PAL,WT,mPFF,F,pSyn,803,None,98081.59725,4.99158753
2793,IM 135,803,0.5,right,PAL,PAL,WT,mPFF,F,pSyn,803,None,98385.48314,4.992931023
2794,IM 136,803,0.5,right,PAL,PAL,WT,mPFF,F,pSyn,803,None,93792.15949,4.972166535
2795,IM 137,803,0.5,right,PAL,PAL,WT,mPFF,M,pSyn,803,None,103806.1615,5.016223132
2796,IM 138,803,0.5,right,PAL,PAL,WT,mPFF,M,pSyn,803,None,89635.74029,4.95248121
2797,IM 139,803,0.5,right,PAL,PAL,WT,mPFF,M,pSyn,803,None,93130.18695,4.969090475
2798,IM 140,803,0.5,right,PAL,PAL,WT,mPFF,M,pSyn,803,None,85675.47437,4.932856518
2799,IM 133,"c(1022, 1031)",0.5,right,PALd,"c(""GPe"", ""GPi"")",WT,mPFF,F,pSyn,"c(1022, 1031)",None,161894.5093,5.20923212
2800,IM 134,"c(1022, 1031)",0.5,right,PALd,"c(""GPe"", ""GPi"")",WT,mPFF,F,pSyn,"c(1022, 1031)",None,203197.0482,5.307917395
2801,IM 135,"c(1022, 1031)",0.5,right,PALd,"c(""GPe"", ""GPi"")",WT,mPFF,F,pSyn,"c(1022, 1031)",None,250542.0748,5.39888067
2802,IM 136,"c(1022, 1031)",0.5,right,PALd,"c(""GPe"", ""GPi"")",WT,mPFF,F,pSyn,"c(1022, 1031)",None,269873.5967,5.431160397
2803,IM 137,"c(1022, 1031)",0.5,right,PALd,"c(""GPe"", ""GPi"")",WT,mPFF,M,pSyn,"c(1022, 1031)",None,270702.626,5.432492469
2804,IM 138,"c(1022, 1031)",0.5,right,PALd,"c(""GPe"", ""GPi"")",WT,mPFF,M,pSyn,"c(1022, 1031)",None,180451.3496,5.256360134
2805,IM 139,"c(1022, 1031)",0.5,right,PALd,"c(""GPe"", ""GPi"")",WT,mPFF,M,pSyn,"c(1022, 1031)",None,206155.2596,5.314194419
2806,IM 140,"c(1022, 1031)",0.5,right,PALd,"c(""GPe"", ""GPi"")",WT,mPFF,M,pSyn,"c(1022, 1031)",None,197599.4368,5.295785702
2807,IM 134,843,0.5,right,PAR,PAR,WT,mPFF,F,pSyn,843,None,487764.3372,5.688210044
2808,IM 135,843,0.5,right,PAR,PAR,WT,mPFF,F,pSyn,843,None,534036.6851,5.727571091
2809,IM 136,843,0.5,right,PAR,PAR,WT,mPFF,F,pSyn,843,None,573450.2209,5.758495724
2810,IM 137,843,0.5,right,PAR,PAR,WT,mPFF,M,pSyn,843,None,633969.3543,5.802068265
2811,IM 138,843,0.5,right,PAR,PAR,WT,mPFF,M,pSyn,843,None,547632.7469,5.73848941
2812,IM 139,843,0.5,right,PAR,PAR,WT,mPFF,M,pSyn,843,None,603699.0921,5.780820523
2813,IM 140,843,0.5,right,PAR,PAR,WT,mPFF,M,pSyn,843,None,585775.4524,5.767731168
2814,IM 133,874,0.5,right,PBG,PBG,WT,mPFF,F,pSyn,874,None,47518.92743,4.67686663
2815,IM 134,874,0.5,right,PBG,PBG,WT,mPFF,F,pSyn,874,None,42250.59868,4.625832867
2816,IM 135,874,0.5,right,PBG,PBG,WT,mPFF,F,pSyn,874,None,26210.38945,4.418473474
2817,IM 136,874,0.5,right,PBG,PBG,WT,mPFF,F,pSyn,874,None,24367.57312,4.386812278
2818,IM 137,874,0.5,right,PBG,PBG,WT,mPFF,M,pSyn,874,None,30581.08203,4.485452848
2819,IM 138,874,0.5,right,PBG,PBG,WT,mPFF,M,pSyn,874,None,30923.45124,4.490287958
2820,IM 139,874,0.5,right,PBG,PBG,WT,mPFF,M,pSyn,874,None,22414.57025,4.350530417
2821,IM 140,874,0.5,right,PBG,PBG,WT,mPFF,M,pSyn,874,None,26724.65073,4.426912038
2822,IM 133,158,0.5,right,pc,pc,WT,mPFF,F,pSyn,158,None,26848.61243,4.428921846
2823,IM 134,158,0.5,right,pc,pc,WT,mPFF,F,pSyn,158,None,27619.79179,4.441220401
2824,IM 137,158,0.5,right,pc,pc,WT,mPFF,M,pSyn,158,None,41322.83975,4.616190159
2825,IM 138,158,0.5,right,pc,pc,WT,mPFF,M,pSyn,158,None,36129.67001,4.557863995
2826,IM 139,158,0.5,right,pc,pc,WT,mPFF,M,pSyn,158,None,41019.3647,4.61298893
2827,IM 133,907,0.5,right,PCN,PCN,WT,mPFF,F,pSyn,907,None,90717.15846,4.957689438
2828,IM 134,907,0.5,right,PCN,PCN,WT,mPFF,F,pSyn,907,None,101368.142,5.005901486
2829,IM 135,907,0.5,right,PCN,PCN,WT,mPFF,F,pSyn,907,None,86550.89858,4.937271581
2830,IM 136,907,0.5,right,PCN,PCN,WT,mPFF,F,pSyn,907,None,108130.4101,5.03394785
2831,IM 137,907,0.5,right,PCN,PCN,WT,mPFF,M,pSyn,907,None,57848.83639,4.762294628
2832,IM 138,907,0.5,right,PCN,PCN,WT,mPFF,M,pSyn,907,None,88035.22487,4.944656478
2833,IM 139,907,0.5,right,PCN,PCN,WT,mPFF,M,pSyn,907,None,82116.35078,4.914429641
2834,IM 140,907,0.5,right,PCN,PCN,WT,mPFF,M,pSyn,907,None,70512.62332,4.848266872
2835,IM 133,576073704,0.5,right,PeF,PeF,WT,mPFF,F,pSyn,576073704,None,33898.48931,4.530180344
2836,IM 134,576073704,0.5,right,PeF,PeF,WT,mPFF,F,pSyn,576073704,None,19812.86412,4.296947261
2837,IM 135,576073704,0.5,right,PeF,PeF,WT,mPFF,F,pSyn,576073704,None,46464.16661,4.667118152
2838,IM 136,576073704,0.5,right,PeF,PeF,WT,mPFF,F,pSyn,576073704,None,97724.5547,4.9900037
2839,IM 137,576073704,0.5,right,PeF,PeF,WT,mPFF,M,pSyn,576073704,None,64914.53479,4.812341949
2840,IM 138,576073704,0.5,right,PeF,PeF,WT,mPFF,M,pSyn,576073704,None,25450.94179,4.405703858
2841,IM 139,576073704,0.5,right,PeF,PeF,WT,mPFF,M,pSyn,576073704,None,46244.47123,4.665059818
2842,IM 140,576073704,0.5,right,PeF,PeF,WT,mPFF,M,pSyn,576073704,None,26561.22775,4.424248146
2843,IM 133,"c(540, 888, 692, 335, 368)",0.5,right,PERI,"c(""PERI1"", ""PERI2/3"", ""PERI5"", ""PERI6a"", ""PERI6b"")",WT,mPFF,F,pSyn,"c(540, 888, 692, 335, 368)",None,20892.86536,4.319998006
2844,IM 134,"c(540, 888, 692, 335)",0.5,right,PERI,"c(""PERI1"", ""PERI2/3"", ""PERI5"", ""PERI6a"")",WT,mPFF,F,pSyn,"c(540, 888, 692, 335)",None,21763.75542,4.337733837
2845,IM 135,"c(540, 888, 692, 335, 368)",0.5,right,PERI,"c(""PERI1"", ""PERI2/3"", ""PERI5"", ""PERI6a"", ""PERI6b"")",WT,mPFF,F,pSyn,"c(540, 888, 692, 335, 368)",None,21348.69798,4.329371393
2846,IM 136,"c(540, 888, 692, 335)",0.5,right,PERI,"c(""PERI1"", ""PERI2/3"", ""PERI5"", ""PERI6a"")",WT,mPFF,F,pSyn,"c(540, 888, 692, 335)",None,24414.15249,4.387641653
2847,IM 137,"c(540, 888, 692, 335, 368)",0.5,right,PERI,"c(""PERI1"", ""PERI2/3"", ""PERI5"", ""PERI6a"", ""PERI6b"")",WT,mPFF,M,pSyn,"c(540, 888, 692, 335, 368)",None,24988.50124,4.397740209
2848,IM 138,"c(540, 888, 692, 335)",0.5,right,PERI,"c(""PERI1"", ""PERI2/3"", ""PERI5"", ""PERI6a"")",WT,mPFF,M,pSyn,"c(540, 888, 692, 335)",None,22424.06007,4.350714248
2849,IM 139,"c(540, 888, 692, 335)",0.5,right,PERI,"c(""PERI1"", ""PERI2/3"", ""PERI5"", ""PERI6a"")",WT,mPFF,M,pSyn,"c(540, 888, 692, 335)",None,26055.48502,4.415899162
2850,IM 140,"c(540, 888, 692, 335, 368)",0.5,right,PERI,"c(""PERI1"", ""PERI2/3"", ""PERI5"", ""PERI6a"", ""PERI6b"")",WT,mPFF,M,pSyn,"c(540, 888, 692, 335, 368)",None,19183.12219,4.282919293
2851,IM 133,930,0.5,right,PF,PF,WT,mPFF,F,pSyn,930,None,12128.67841,4.083813481
2852,IM 134,930,0.5,right,PF,PF,WT,mPFF,F,pSyn,930,None,604462.3233,5.781369236
2853,IM 135,930,0.5,right,PF,PF,WT,mPFF,F,pSyn,930,None,599703.1076,5.777936299
2854,IM 136,930,0.5,right,PF,PF,WT,mPFF,F,pSyn,930,None,592051.0023,5.772359121
2855,IM 137,930,0.5,right,PF,PF,WT,mPFF,M,pSyn,930,None,99175.34406,4.996403716
2856,IM 138,930,0.5,right,PF,PF,WT,mPFF,M,pSyn,930,None,144770.0566,5.160678744
2857,IM 139,930,0.5,right,PF,PF,WT,mPFF,M,pSyn,930,None,761341.9077,5.881579736
2858,IM 140,930,0.5,right,PF,PF,WT,mPFF,M,pSyn,930,None,10660.31104,4.027769877
2859,IM 133,931,0.5,right,PG,PG,WT,mPFF,F,pSyn,931,None,640185.5501,5.806305867
2860,IM 134,931,0.5,right,PG,PG,WT,mPFF,F,pSyn,931,None,424179.2778,5.627549448
2861,IM 135,931,0.5,right,PG,PG,WT,mPFF,F,pSyn,931,None,312476.9867,5.494818038
2862,IM 136,931,0.5,right,PG,PG,WT,mPFF,F,pSyn,931,None,176664.9052,5.247150285
2863,IM 137,931,0.5,right,PG,PG,WT,mPFF,M,pSyn,931,None,414020.8028,5.617022163
2864,IM 138,931,0.5,right,PG,PG,WT,mPFF,M,pSyn,931,None,399128.2659,5.601112485
2865,IM 139,931,0.5,right,PG,PG,WT,mPFF,M,pSyn,931,None,148683.316,5.172262238
2866,IM 140,931,0.5,right,PG,PG,WT,mPFF,M,pSyn,931,None,322501.5284,5.508531777
2867,IM 133,946,0.5,right,PH,PH,WT,mPFF,F,pSyn,946,None,256424.155,5.408958933
2868,IM 134,946,0.5,right,PH,PH,WT,mPFF,F,pSyn,946,None,213164.4174,5.328714712
2869,IM 135,946,0.5,right,PH,PH,WT,mPFF,F,pSyn,946,None,518442.5239,5.714700616
2870,IM 136,946,0.5,right,PH,PH,WT,mPFF,F,pSyn,946,None,395923.9141,5.597611734
2871,IM 137,946,0.5,right,PH,PH,WT,mPFF,M,pSyn,946,None,253450.4855,5.403893127
2872,IM 138,946,0.5,right,PH,PH,WT,mPFF,M,pSyn,946,None,388407.469,5.589287573
2873,IM 139,946,0.5,right,PH,PH,WT,mPFF,M,pSyn,946,None,455463.2252,5.658453317
2874,IM 140,946,0.5,right,PH,PH,WT,mPFF,M,pSyn,946,None,349026.4799,5.542858377
2875,IM 134,560581563,0.5,right,PIL,PIL,WT,mPFF,F,pSyn,560581563,None,5892.222248,3.77027912
2876,IM 135,560581563,0.5,right,PIL,PIL,WT,mPFF,F,pSyn,560581563,None,102579.9193,5.011062353
2877,IM 136,560581563,0.5,right,PIL,PIL,WT,mPFF,F,pSyn,560581563,None,31146.55342,4.493409996
2878,IM 137,560581563,0.5,right,PIL,PIL,WT,mPFF,M,pSyn,560581563,None,1116.833507,3.047988439
2879,IM 138,560581563,0.5,right,PIL,PIL,WT,mPFF,M,pSyn,560581563,None,2554.623132,3.407326842
2880,IM 139,560581563,0.5,right,PIL,PIL,WT,mPFF,M,pSyn,560581563,None,19044.70504,4.279774251
2881,IM 140,560581563,0.5,right,PIL,PIL,WT,mPFF,M,pSyn,560581563,None,109465.1725,5.039275966
2882,IM 133,961,0.5,right,PIR,PIR,WT,mPFF,F,pSyn,961,None,634206.7566,5.802230865
2883,IM 134,961,0.5,right,PIR,PIR,WT,mPFF,F,pSyn,961,None,600954.7035,5.778841739
2884,IM 135,961,0.5,right,PIR,PIR,WT,mPFF,F,pSyn,961,None,535646.9023,5.728878598
2885,IM 136,961,0.5,right,PIR,PIR,WT,mPFF,F,pSyn,961,None,529981.3065,5.724260551
2886,IM 137,961,0.5,right,PIR,PIR,WT,mPFF,M,pSyn,961,None,598458.0503,5.777033713
2887,IM 138,961,0.5,right,PIR,PIR,WT,mPFF,M,pSyn,961,None,630682.3021,5.799810644
2888,IM 139,961,0.5,right,PIR,PIR,WT,mPFF,M,pSyn,961,None,575501.2967,5.760046306
2889,IM 140,961,0.5,right,PIR,PIR,WT,mPFF,M,pSyn,961,None,474010.1607,5.675787651
2890,IM 133,"c(171, 304, 363, 84)",0.5,right,PL,"c(""PL1"", ""PL2/3"", ""PL5"", ""PL6a"")",WT,mPFF,F,pSyn,"c(171, 304, 363, 84)",None,112221.769,5.050077111
2891,IM 134,"c(171, 304, 363, 84)",0.5,right,PL,"c(""PL1"", ""PL2/3"", ""PL5"", ""PL6a"")",WT,mPFF,F,pSyn,"c(171, 304, 363, 84)",None,115116.5762,5.061137865
2892,IM 135,"c(171, 304, 363, 84)",0.5,right,PL,"c(""PL1"", ""PL2/3"", ""PL5"", ""PL6a"")",WT,mPFF,F,pSyn,"c(171, 304, 363, 84)",None,125220.722,5.097676203
2893,IM 136,"c(171, 304, 363, 84)",0.5,right,PL,"c(""PL1"", ""PL2/3"", ""PL5"", ""PL6a"")",WT,mPFF,F,pSyn,"c(171, 304, 363, 84)",None,124056.9815,5.09362121
2894,IM 137,"c(171, 304, 363, 84)",0.5,right,PL,"c(""PL1"", ""PL2/3"", ""PL5"", ""PL6a"")",WT,mPFF,M,pSyn,"c(171, 304, 363, 84)",None,123918.5873,5.093136454
2895,IM 138,"c(171, 304, 363, 84)",0.5,right,PL,"c(""PL1"", ""PL2/3"", ""PL5"", ""PL6a"")",WT,mPFF,M,pSyn,"c(171, 304, 363, 84)",None,119600.8932,5.077734423
2896,IM 139,"c(171, 304, 363, 84)",0.5,right,PL,"c(""PL1"", ""PL2/3"", ""PL5"", ""PL6a"")",WT,mPFF,M,pSyn,"c(171, 304, 363, 84)",None,112967.2837,5.052952686
2897,IM 140,"c(171, 304, 363, 84)",0.5,right,PL,"c(""PL1"", ""PL2/3"", ""PL5"", ""PL6a"")",WT,mPFF,M,pSyn,"c(171, 304, 363, 84)",None,122807.457,5.089224738
2898,IM 133,753,0.5,right,pm,pm,WT,mPFF,F,pSyn,753,None,7159.62998,3.854890579
2899,IM 134,753,0.5,right,pm,pm,WT,mPFF,F,pSyn,753,None,4050.902795,3.607551823
2900,IM 135,753,0.5,right,pm,pm,WT,mPFF,F,pSyn,753,None,2213.955093,3.34516881
2901,IM 137,753,0.5,right,pm,pm,WT,mPFF,M,pSyn,753,None,10051.50156,4.002230945
2902,IM 138,753,0.5,right,pm,pm,WT,mPFF,M,pSyn,753,None,2189.67697,3.340380053
2903,IM 139,753,0.5,right,pm,pm,WT,mPFF,M,pSyn,753,None,1831.221638,3.262740914
2904,IM 140,753,0.5,right,pm,pm,WT,mPFF,M,pSyn,753,None,3294.938302,3.517847288
2905,IM 133,980,0.5,right,PMd,PMd,WT,mPFF,F,pSyn,980,None,62288.78083,4.794409831
2906,IM 134,980,0.5,right,PMd,PMd,WT,mPFF,F,pSyn,980,None,36484.55413,4.562109043
2907,IM 137,980,0.5,right,PMd,PMd,WT,mPFF,M,pSyn,980,None,82273.40166,4.915259454
2908,IM 133,1004,0.5,right,PMv,PMv,WT,mPFF,F,pSyn,1004,None,70164.3738,4.846116654
2909,IM 134,1004,0.5,right,PMv,PMv,WT,mPFF,F,pSyn,1004,None,109541.9905,5.039580628
2910,IM 135,1004,0.5,right,PMv,PMv,WT,mPFF,F,pSyn,1004,None,165771.5907,5.219510105
2911,IM 136,1004,0.5,right,PMv,PMv,WT,mPFF,F,pSyn,1004,None,63608.78537,4.803517103
2912,IM 137,1004,0.5,right,PMv,PMv,WT,mPFF,M,pSyn,1004,None,99770.45993,4.999001974
2913,IM 138,1004,0.5,right,PMv,PMv,WT,mPFF,M,pSyn,1004,None,40410.07001,4.606489603
2914,IM 139,1004,0.5,right,PMv,PMv,WT,mPFF,M,pSyn,1004,None,108537.597,5.035580202
2915,IM 133,1020,0.5,right,PO,PO,WT,mPFF,F,pSyn,1020,None,397652.3918,5.599503599
2916,IM 134,1020,0.5,right,PO,PO,WT,mPFF,F,pSyn,1020,None,363881.7091,5.560960226
2917,IM 135,1020,0.5,right,PO,PO,WT,mPFF,F,pSyn,1020,None,376162.4061,5.57537539
2918,IM 136,1020,0.5,right,PO,PO,WT,mPFF,F,pSyn,1020,None,307019.9226,5.487166558
2919,IM 137,1020,0.5,right,PO,PO,WT,mPFF,M,pSyn,1020,None,353022.6221,5.547802536
2920,IM 138,1020,0.5,right,PO,PO,WT,mPFF,M,pSyn,1020,None,373429.0593,5.572208111
2921,IM 139,1020,0.5,right,PO,PO,WT,mPFF,M,pSyn,1020,None,347700.5408,5.541205366
2922,IM 140,1020,0.5,right,PO,PO,WT,mPFF,M,pSyn,1020,None,338141.2585,5.529098165
2923,IM 133,1029,0.5,right,POL,POL,WT,mPFF,F,pSyn,1029,None,67658.50331,4.830322386
2924,IM 134,1029,0.5,right,POL,POL,WT,mPFF,F,pSyn,1029,None,82122.84758,4.914464
2925,IM 135,1029,0.5,right,POL,POL,WT,mPFF,F,pSyn,1029,None,90772.1588,4.957952664
2926,IM 136,1029,0.5,right,POL,POL,WT,mPFF,F,pSyn,1029,None,84911.4373,4.928966192
2927,IM 137,1029,0.5,right,POL,POL,WT,mPFF,M,pSyn,1029,None,78922.90114,4.897203041
2928,IM 138,1029,0.5,right,POL,POL,WT,mPFF,M,pSyn,1029,None,83572.67104,4.922064283
2929,IM 139,1029,0.5,right,POL,POL,WT,mPFF,M,pSyn,1029,None,119395.6508,5.076988507
2930,IM 140,1029,0.5,right,POL,POL,WT,mPFF,M,pSyn,1029,None,105804.1299,5.02450262
2931,IM 133,1037,0.5,right,POST,POST,WT,mPFF,F,pSyn,1037,None,266193.9916,5.425198249
2932,IM 134,1037,0.5,right,POST,POST,WT,mPFF,F,pSyn,1037,None,165346.349,5.21839461
2933,IM 135,1037,0.5,right,POST,POST,WT,mPFF,F,pSyn,1037,None,105888.0647,5.024847011
2934,IM 136,1037,0.5,right,POST,POST,WT,mPFF,F,pSyn,1037,None,50226.6144,4.700933905
2935,IM 137,1037,0.5,right,POST,POST,WT,mPFF,M,pSyn,1037,None,37606.73321,4.575265609
2936,IM 138,1037,0.5,right,POST,POST,WT,mPFF,M,pSyn,1037,None,227610.9841,5.357193217
2937,IM 140,1037,0.5,right,POST,POST,WT,mPFF,M,pSyn,1037,None,83105.66606,4.919630635
2938,IM 133,563807435,0.5,right,PoT,PoT,WT,mPFF,F,pSyn,563807435,None,97370.96773,4.988429486
2939,IM 134,563807435,0.5,right,PoT,PoT,WT,mPFF,F,pSyn,563807435,None,92065.97262,4.964099146
2940,IM 135,563807435,0.5,right,PoT,PoT,WT,mPFF,F,pSyn,563807435,None,124719.4702,5.095934257
2941,IM 136,563807435,0.5,right,PoT,PoT,WT,mPFF,F,pSyn,563807435,None,86394.60652,4.936486631
2942,IM 137,563807435,0.5,right,PoT,PoT,WT,mPFF,M,pSyn,563807435,None,101259.5713,5.005436084
2943,IM 138,563807435,0.5,right,PoT,PoT,WT,mPFF,M,pSyn,563807435,None,99995.24832,4.999979363
2944,IM 139,563807435,0.5,right,PoT,PoT,WT,mPFF,M,pSyn,563807435,None,117930.6735,5.071626779
2945,IM 140,563807435,0.5,right,PoT,PoT,WT,mPFF,M,pSyn,563807435,None,127038.1767,5.103934252
2946,IM 135,1044,0.5,right,PP,PP,WT,mPFF,F,pSyn,1044,None,19556.60332,4.291293427
2947,IM 140,1044,0.5,right,PP,PP,WT,mPFF,M,pSyn,1044,None,16840.79577,4.226362609
2948,IM 134,1052,0.5,right,PPN,PPN,WT,mPFF,F,pSyn,1052,None,290734.3176,5.463496298
2949,IM 135,1052,0.5,right,PPN,PPN,WT,mPFF,F,pSyn,1052,None,449262.4567,5.652500128
2950,IM 136,1052,0.5,right,PPN,PPN,WT,mPFF,F,pSyn,1052,None,538523.366,5.731204552
2951,IM 137,1052,0.5,right,PPN,PPN,WT,mPFF,M,pSyn,1052,None,363836.4631,5.560906221
2952,IM 138,1052,0.5,right,PPN,PPN,WT,mPFF,M,pSyn,1052,None,227610.9841,5.357193217
2953,IM 139,1052,0.5,right,PPN,PPN,WT,mPFF,M,pSyn,1052,None,491626.2409,5.691635056
2954,IM 140,1052,0.5,right,PPN,PPN,WT,mPFF,M,pSyn,1052,None,470931.6831,5.67295791
2955,IM 133,1061,0.5,right,PPT,PPT,WT,mPFF,F,pSyn,1061,None,190088.176,5.278955103
2956,IM 134,1061,0.5,right,PPT,PPT,WT,mPFF,F,pSyn,1061,None,63709.65305,4.80420524
2957,IM 136,1061,0.5,right,PPT,PPT,WT,mPFF,F,pSyn,1061,None,39303.98408,4.594436575
2958,IM 137,1061,0.5,right,PPT,PPT,WT,mPFF,M,pSyn,1061,None,179437.9167,5.253914218
2959,IM 138,1061,0.5,right,PPT,PPT,WT,mPFF,M,pSyn,1061,None,85397.40185,4.931444658
2960,IM 139,1061,0.5,right,PPT,PPT,WT,mPFF,M,pSyn,1061,None,185319.6298,5.267921424
2961,IM 133,1077,0.5,right,PR,PR,WT,mPFF,F,pSyn,1077,None,56107.84437,4.749023584
2962,IM 134,1077,0.5,right,PR,PR,WT,mPFF,F,pSyn,1077,None,56674.00665,4.753383917
2963,IM 135,1077,0.5,right,PR,PR,WT,mPFF,F,pSyn,1077,None,57852.44273,4.762321701
2964,IM 136,1077,0.5,right,PR,PR,WT,mPFF,F,pSyn,1077,None,64697.27464,4.810885987
2965,IM 137,1077,0.5,right,PR,PR,WT,mPFF,M,pSyn,1077,None,55898.62718,4.747401142
2966,IM 138,1077,0.5,right,PR,PR,WT,mPFF,M,pSyn,1077,None,50067.42647,4.699555269
