,mouse,Region ID,mpi,side,parent,daughter,genotype,treatment,sex,marker,forRemove,batch,Region Area,Logged Region Area
184,IM 342,814,0.3,left,DP,DP,WT,mPFF,F,pSyn,814,None,118690.6541,5.074416523
185,IM 332,872,0.3,left,DR,DR,WT,mPFF,M,pSyn,872,None,91337.26526,4.960648004
186,IM 335,872,0.3,left,DR,DR,WT,mPFF,F,pSyn,872,None,99945.61492,4.999763744
187,IM 339,872,0.3,left,DR,DR,WT,mPFF,M,pSyn,872,None,52169.47507,4.717416467
188,IM 342,872,0.3,left,DR,DR,WT,mPFF,F,pSyn,872,None,65490.62644,4.816179145
189,IM 332,812,0.3,left,dscp,dscp,WT,mPFF,M,pSyn,812,None,45125.1452,4.654418612
190,IM 335,812,0.3,left,dscp,dscp,WT,mPFF,F,pSyn,812,None,50074.99094,4.699620879
191,IM 339,812,0.3,left,dscp,dscp,WT,mPFF,M,pSyn,812,None,63610.63047,4.8035297
192,IM 342,812,0.3,left,dscp,dscp,WT,mPFF,F,pSyn,812,None,53899.01707,4.731580845
193,IM 332,579,0.3,left,ec,ec,WT,mPFF,M,pSyn,579,None,37710.76074,4.576465294
194,IM 335,579,0.3,left,ec,ec,WT,mPFF,F,pSyn,579,None,32363.37791,4.510053845
195,IM 339,579,0.3,left,ec,ec,WT,mPFF,M,pSyn,579,None,38850.54251,4.589397088
196,IM 342,579,0.3,left,ec,ec,WT,mPFF,F,pSyn,579,None,44499.18182,4.648352026
197,IM 332,"c(836, 427, 988, 977, 1045)",0.3,left,ECT,"c(""ECT1"", ""ECT2/3"", ""ECT5"", ""ECT6a"", ""ECT6b"")",WT,mPFF,M,pSyn,"c(836, 427, 988, 977, 1045)",None,36770.43471,4.565498764
198,IM 335,"c(836, 427, 988, 977, 1045)",0.3,left,ECT,"c(""ECT1"", ""ECT2/3"", ""ECT5"", ""ECT6a"", ""ECT6b"")",WT,mPFF,F,pSyn,"c(836, 427, 988, 977, 1045)",None,43441.10922,4.637900906
199,IM 339,"c(836, 427, 988, 977, 1045)",0.3,left,ECT,"c(""ECT1"", ""ECT2/3"", ""ECT5"", ""ECT6a"", ""ECT6b"")",WT,mPFF,M,pSyn,"c(836, 427, 988, 977, 1045)",None,40725.47235,4.60986613
200,IM 342,"c(836, 427, 988, 977, 1045)",0.3,left,ECT,"c(""ECT1"", ""ECT2/3"", ""ECT5"", ""ECT6a"", ""ECT6b"")",WT,mPFF,F,pSyn,"c(836, 427, 988, 977, 1045)",None,44809.9642,4.651374597
201,IM 332,1092,0.3,left,em,em,WT,mPFF,M,pSyn,1092,None,29635.9431,4.471818752
202,IM 335,1092,0.3,left,em,em,WT,mPFF,F,pSyn,1092,None,33623.41327,4.526641799
203,IM 339,1092,0.3,left,em,em,WT,mPFF,M,pSyn,1092,None,35265.93648,4.547355421
204,IM 342,1092,0.3,left,em,em,WT,mPFF,F,pSyn,1092,None,32124.33001,4.506834079
205,IM 332,"c(1121, 20, 52, 139, 28)",0.3,left,ENTl,"c(""ENTl1"", ""ENTl2"", ""ENTl3"", ""ENTl5"", ""ENTl6a"")",WT,mPFF,M,pSyn,"c(1121, 20, 52, 139, 28)",None,141112.4178,5.149565233
206,IM 335,"c(1121, 20, 52, 139, 28)",0.3,left,ENTl,"c(""ENTl1"", ""ENTl2"", ""ENTl3"", ""ENTl5"", ""ENTl6a"")",WT,mPFF,F,pSyn,"c(1121, 20, 52, 139, 28)",None,156102.2039,5.193409035
207,IM 339,"c(20, 1121, 52, 139, 28)",0.3,left,ENTl,"c(""ENTl2"", ""ENTl1"", ""ENTl3"", ""ENTl5"", ""ENTl6a"")",WT,mPFF,M,pSyn,"c(20, 1121, 52, 139, 28)",None,134828.7665,5.129782561
208,IM 342,"c(1121, 20, 52, 139, 28)",0.3,left,ENTl,"c(""ENTl1"", ""ENTl2"", ""ENTl3"", ""ENTl5"", ""ENTl6a"")",WT,mPFF,F,pSyn,"c(1121, 20, 52, 139, 28)",None,157864.9918,5.198285831
209,IM 332,"c(526, 543, 664, 727, 743)",0.3,left,ENTm,"c(""ENTm1"", ""ENTm2"", ""ENTm3"", ""ENTm5"", ""ENTm6"")",WT,mPFF,M,pSyn,"c(526, 543, 664, 727, 743)",None,303484.6219,5.48213669
210,IM 335,"c(526, 543, 664, 727, 743)",0.3,left,ENTm,"c(""ENTm1"", ""ENTm2"", ""ENTm3"", ""ENTm5"", ""ENTm6"")",WT,mPFF,F,pSyn,"c(526, 543, 664, 727, 743)",None,233964.1619,5.369149338
211,IM 339,"c(526, 543, 664, 727, 743)",0.3,left,ENTm,"c(""ENTm1"", ""ENTm2"", ""ENTm3"", ""ENTm5"", ""ENTm6"")",WT,mPFF,M,pSyn,"c(526, 543, 664, 727, 743)",None,275218.6903,5.439677924
212,IM 342,"c(526, 543, 664, 727, 743)",0.3,left,ENTm,"c(""ENTm1"", ""ENTm2"", ""ENTm3"", ""ENTm5"", ""ENTm6"")",WT,mPFF,F,pSyn,"c(526, 543, 664, 727, 743)",None,270289.2959,5.431828847
213,IM 332,"c(952, 966)",0.3,left,EP,"c(""EPd"", ""EPv"")",WT,mPFF,M,pSyn,"c(952, 966)",None,71084.14802,4.851772763
214,IM 335,"c(952, 966)",0.3,left,EP,"c(""EPd"", ""EPv"")",WT,mPFF,F,pSyn,"c(952, 966)",None,85673.47541,4.932846385
215,IM 339,"c(952, 966)",0.3,left,EP,"c(""EPd"", ""EPv"")",WT,mPFF,M,pSyn,"c(952, 966)",None,77049.73514,4.88677115
216,IM 342,"c(952, 966)",0.3,left,EP,"c(""EPd"", ""EPv"")",WT,mPFF,F,pSyn,"c(952, 966)",None,77814.44851,4.891060244
217,IM 332,560581551,0.3,left,Eth,Eth,WT,mPFF,M,pSyn,560581551,None,47044.06598,4.67250485
218,IM 335,560581551,0.3,left,Eth,Eth,WT,mPFF,F,pSyn,560581551,None,44187.6733,4.645301134
219,IM 339,560581551,0.3,left,Eth,Eth,WT,mPFF,M,pSyn,560581551,None,47628.21468,4.677864303
220,IM 342,560581551,0.3,left,Eth,Eth,WT,mPFF,F,pSyn,560581551,None,59561.496,4.774965597
221,IM 332,975,0.3,left,EW,EW,WT,mPFF,M,pSyn,975,None,17933.25615,4.253659152
222,IM 335,975,0.3,left,EW,EW,WT,mPFF,F,pSyn,975,None,21788.48262,4.338226987
223,IM 339,975,0.3,left,EW,EW,WT,mPFF,M,pSyn,975,None,15623.60269,4.193781187
224,IM 342,975,0.3,left,EW,EW,WT,mPFF,F,pSyn,975,None,16547.99684,4.21874543
225,IM 332,982,0.3,left,FC,FC,WT,mPFF,M,pSyn,982,None,18995.47292,4.278650111
226,IM 335,982,0.3,left,FC,FC,WT,mPFF,F,pSyn,982,None,21666.51141,4.33578899
227,IM 339,982,0.3,left,FC,FC,WT,mPFF,M,pSyn,982,None,19942.06481,4.299770124
228,IM 342,982,0.3,left,FC,FC,WT,mPFF,F,pSyn,982,None,14334.6247,4.156386327
229,IM 332,804,0.3,left,FF,FF,WT,mPFF,M,pSyn,804,None,59973.36016,4.777958382
230,IM 339,804,0.3,left,FF,FF,WT,mPFF,M,pSyn,804,None,44590.5036,4.649242377
231,IM 342,804,0.3,left,FF,FF,WT,mPFF,F,pSyn,804,None,64660.22709,4.810637226
232,IM 332,603,0.3,left,fi,fi,WT,mPFF,M,pSyn,603,None,156864.4685,5.195524582
233,IM 335,603,0.3,left,fi,fi,WT,mPFF,F,pSyn,603,None,160778.3987,5.206227699
234,IM 339,603,0.3,left,fi,fi,WT,mPFF,M,pSyn,603,None,153499.0764,5.186105767
235,IM 342,603,0.3,left,fi,fi,WT,mPFF,F,pSyn,603,None,167988.7946,5.225280314
236,IM 332,1009,0.3,left,fiber tracts,fiber tracts,WT,mPFF,M,pSyn,1009,None,142650.4444,5.154273129
237,IM 335,1009,0.3,left,fiber tracts,fiber tracts,WT,mPFF,F,pSyn,1009,None,185785.3508,5.269011467
238,IM 339,1009,0.3,left,fiber tracts,fiber tracts,WT,mPFF,M,pSyn,1009,None,149096.3452,5.173466998
239,IM 342,1009,0.3,left,fiber tracts,fiber tracts,WT,mPFF,F,pSyn,1009,None,171189.1951,5.23347635
240,IM 332,595,0.3,left,fr,fr,WT,mPFF,M,pSyn,595,None,27441.40522,4.438406347
241,IM 335,595,0.3,left,fr,fr,WT,mPFF,F,pSyn,595,None,23053.58486,4.362738469
242,IM 339,595,0.3,left,fr,fr,WT,mPFF,M,pSyn,595,None,22557.42934,4.353289606
243,IM 342,595,0.3,left,fr,fr,WT,mPFF,F,pSyn,595,None,21292.69397,4.328230612
244,IM 332,526157196,0.3,left,FRP,FRP6a,WT,mPFF,M,pSyn,526157196,None,57291.64814,4.758091316
245,IM 335,526157196,0.3,left,FRP,FRP6a,WT,mPFF,F,pSyn,526157196,None,57150.77314,4.75702211
246,IM 339,526157196,0.3,left,FRP,FRP6a,WT,mPFF,M,pSyn,526157196,None,28291.03002,4.45164876
247,IM 342,526157196,0.3,left,FRP,FRP6a,WT,mPFF,F,pSyn,526157196,None,30714.13312,4.487338262
248,IM 332,436,0.3,left,fx,fx,WT,mPFF,M,pSyn,436,None,13385.4502,4.126632983
249,IM 335,436,0.3,left,fx,fx,WT,mPFF,F,pSyn,436,None,15664.62311,4.19491995
250,IM 339,436,0.3,left,fx,fx,WT,mPFF,M,pSyn,436,None,13093.03987,4.117040491
251,IM 342,436,0.3,left,fx,fx,WT,mPFF,F,pSyn,436,None,15447.49637,4.188858102
252,IM 332,"c(36, 180, 148, 187, 638, 662)",0.3,left,GU,"c(""GU1"", ""GU2/3"", ""GU4"", ""GU5"", ""GU6a"", ""GU6b"")",WT,mPFF,M,pSyn,"c(36, 180, 148, 187, 638, 662)",None,55460.67949,4.743985186
253,IM 335,"c(36, 180, 148, 187, 638, 662)",0.3,left,GU,"c(""GU1"", ""GU2/3"", ""GU4"", ""GU5"", ""GU6a"", ""GU6b"")",WT,mPFF,F,pSyn,"c(36, 180, 148, 187, 638, 662)",None,50591.96912,4.704081583
254,IM 339,"c(36, 180, 148, 187, 638, 662)",0.3,left,GU,"c(""GU1"", ""GU2/3"", ""GU4"", ""GU5"", ""GU6a"", ""GU6b"")",WT,mPFF,M,pSyn,"c(36, 180, 148, 187, 638, 662)",None,53008.32168,4.724344054
255,IM 342,"c(36, 180, 148, 187, 638, 662)",0.3,left,GU,"c(""GU1"", ""GU2/3"", ""GU4"", ""GU5"", ""GU6a"", ""GU6b"")",WT,mPFF,F,pSyn,"c(36, 180, 148, 187, 638, 662)",None,53110.4739,4.725180177
256,IM 332,589508447,0.3,left,HATA,HATA,WT,mPFF,M,pSyn,589508447,None,71380.38027,4.853578857
257,IM 335,589508447,0.3,left,HATA,HATA,WT,mPFF,F,pSyn,589508447,None,28824.18239,4.459756997
258,IM 339,589508447,0.3,left,HATA,HATA,WT,mPFF,M,pSyn,589508447,None,51217.26569,4.709416389
259,IM 342,589508447,0.3,left,HATA,HATA,WT,mPFF,F,pSyn,589508447,None,70438.06024,4.847807388
260,IM 332,611,0.3,left,hbc,hbc,WT,mPFF,M,pSyn,611,None,27235.04344,4.435128072
261,IM 335,611,0.3,left,hbc,hbc,WT,mPFF,F,pSyn,611,None,15053.3585,4.177633405
262,IM 339,611,0.3,left,hbc,hbc,WT,mPFF,M,pSyn,611,None,32557.8663,4.512655935
263,IM 342,611,0.3,left,hbc,hbc,WT,mPFF,F,pSyn,611,None,20242.19209,4.306257542
264,IM 332,1089,0.3,left,HPF,HPF,WT,mPFF,M,pSyn,1089,None,46705.62386,4.669369178
265,IM 335,1089,0.3,left,HPF,HPF,WT,mPFF,F,pSyn,1089,None,66704.23995,4.82415344
266,IM 339,1089,0.3,left,HPF,HPF,WT,mPFF,M,pSyn,1089,None,100412.2717,5.001786792
267,IM 342,1089,0.3,left,HPF,HPF,WT,mPFF,F,pSyn,1089,None,136586.7551,5.135408588
268,IM 332,1097,0.3,left,HY,HY,WT,mPFF,M,pSyn,1097,None,182667.4349,5.26166113
269,IM 335,1097,0.3,left,HY,HY,WT,mPFF,F,pSyn,1097,None,199796.7754,5.300588475
270,IM 339,1097,0.3,left,HY,HY,WT,mPFF,M,pSyn,1097,None,256004.9686,5.408248394
271,IM 342,1097,0.3,left,HY,HY,WT,mPFF,F,pSyn,1097,None,173155.5941,5.238436527
272,IM 332,1105,0.3,left,IA,IA,WT,mPFF,M,pSyn,1105,None,7156.075366,3.854674906
273,IM 335,1105,0.3,left,IA,IA,WT,mPFF,F,pSyn,1105,None,32009.74178,4.505282171
274,IM 339,1105,0.3,left,IA,IA,WT,mPFF,M,pSyn,1105,None,15096.92795,4.178888583
275,IM 342,1105,0.3,left,IA,IA,WT,mPFF,F,pSyn,1105,None,40523.77456,4.607709891
276,IM 332,"c(820, 828)",0.3,left,IC,"c(""ICd"", ""ICe"")",WT,mPFF,M,pSyn,"c(820, 828)",None,211543.9423,5.325400593
277,IM 335,"c(820, 828)",0.3,left,IC,"c(""ICd"", ""ICe"")",WT,mPFF,F,pSyn,"c(820, 828)",None,238988.493,5.378376991
278,IM 339,828,0.3,left,IC,ICe,WT,mPFF,M,pSyn,828,None,195533.3746,5.291220896
279,IM 342,828,0.3,left,IC,ICe,WT,mPFF,F,pSyn,828,None,229843.2851,5.36143182
280,IM 332,12,0.3,left,IF,IF,WT,mPFF,M,pSyn,12,None,35608.41076,4.551552591
281,IM 335,12,0.3,left,IF,IF,WT,mPFF,F,pSyn,12,None,41096.63262,4.613806238
282,IM 339,12,0.3,left,IF,IF,WT,mPFF,M,pSyn,12,None,33758.6793,4.528385448
283,IM 342,12,0.3,left,IF,IF,WT,mPFF,F,pSyn,12,None,31205.29343,4.494228271
284,IM 332,19,0.3,left,IG,IG,WT,mPFF,M,pSyn,19,None,25331.52143,4.403661275
285,IM 335,19,0.3,left,IG,IG,WT,mPFF,F,pSyn,19,None,27915.75833,4.44584943
286,IM 339,19,0.3,left,IG,IG,WT,mPFF,M,pSyn,19,None,23598.80079,4.372889934
287,IM 342,19,0.3,left,IG,IG,WT,mPFF,F,pSyn,19,None,28123.40012,4.449067826
288,IM 332,27,0.3,left,IGL,IGL,WT,mPFF,M,pSyn,27,None,26383.88232,4.421338701
289,IM 335,27,0.3,left,IGL,IGL,WT,mPFF,F,pSyn,27,None,19569.072,4.291570231
290,IM 339,27,0.3,left,IGL,IGL,WT,mPFF,M,pSyn,27,None,30495.93233,4.484241915
291,IM 342,27,0.3,left,IGL,IGL,WT,mPFF,F,pSyn,27,None,32965.02314,4.518053385
292,IM 332,35,0.3,left,III,III,WT,mPFF,M,pSyn,35,None,3055.989875,3.485151912
293,IM 332,848,0.3,left,IIn,IIn,WT,mPFF,M,pSyn,848,None,50663.04285,4.70469127
294,IM 335,848,0.3,left,IIn,IIn,WT,mPFF,F,pSyn,848,None,37799.66432,4.577487943
295,IM 342,848,0.3,left,IIn,IIn,WT,mPFF,F,pSyn,848,None,60707.37402,4.783241447
296,IM 332,"c(707, 556, 827)",0.3,left,ILA,"c(""ILA1"", ""ILA2/3"", ""ILA5"")",WT,mPFF,M,pSyn,"c(707, 556, 827)",None,27868.78511,4.445118037
297,IM 335,"c(707, 556, 827)",0.3,left,ILA,"c(""ILA1"", ""ILA2/3"", ""ILA5"")",WT,mPFF,F,pSyn,"c(707, 556, 827)",None,37439.67487,4.573332069
298,IM 339,"c(707, 556, 827, 1054)",0.3,left,ILA,"c(""ILA1"", ""ILA2/3"", ""ILA5"", ""ILA6a"")",WT,mPFF,M,pSyn,"c(707, 556, 827, 1054)",None,75550.10469,4.878235071
299,IM 342,"c(707, 556, 827, 1054)",0.3,left,ILA,"c(""ILA1"", ""ILA2/3"", ""ILA5"", ""ILA6a"")",WT,mPFF,F,pSyn,"c(707, 556, 827, 1054)",None,69806.68555,4.843897018
300,IM 332,59,0.3,left,IMD,IMD,WT,mPFF,M,pSyn,59,None,28525.41703,4.455232002
301,IM 335,59,0.3,left,IMD,IMD,WT,mPFF,F,pSyn,59,None,58736.11132,4.76890519
302,IM 339,59,0.3,left,IMD,IMD,WT,mPFF,M,pSyn,59,None,58663.51122,4.768368054
303,IM 342,59,0.3,left,IMD,IMD,WT,mPFF,F,pSyn,59,None,34615.00758,4.539264431
304,IM 332,900,0.3,left,In,aco,WT,mPFF,M,pSyn,900,None,69272.02129,4.84055786
305,IM 335,900,0.3,left,In,aco,WT,mPFF,F,pSyn,900,None,65209.7818,4.814312747
306,IM 339,900,0.3,left,In,aco,WT,mPFF,M,pSyn,900,None,61974.29911,4.792211624
307,IM 342,900,0.3,left,In,aco,WT,mPFF,F,pSyn,900,None,60457.03703,4.781446859
308,IM 332,67,0.3,left,INC,INC,WT,mPFF,M,pSyn,67,None,52188.89637,4.717578113
309,IM 335,67,0.3,left,INC,INC,WT,mPFF,F,pSyn,67,None,59315.76048,4.773170103
310,IM 339,67,0.3,left,INC,INC,WT,mPFF,M,pSyn,67,None,55087.66075,4.741054331
311,IM 342,67,0.3,left,INC,INC,WT,mPFF,F,pSyn,67,None,50155.2055,4.700316014
312,IM 332,6,0.3,left,int,int,WT,mPFF,M,pSyn,6,None,342134.3612,5.534196693
313,IM 335,6,0.3,left,int,int,WT,mPFF,F,pSyn,6,None,312835.6543,5.495316244
314,IM 339,6,0.3,left,int,int,WT,mPFF,M,pSyn,6,None,337009.9085,5.52764267
315,IM 342,6,0.3,left,int,int,WT,mPFF,F,pSyn,6,None,301600.3958,5.479431907
316,IM 332,"c(607344834, 607344862)",0.3,left,IPN,"c(""IPR"", ""IPRL"")",WT,mPFF,M,pSyn,"c(607344834, 607344862)",None,49794.80732,4.697184056
317,IM 342,"c(607344834, 607344862)",0.3,left,IPN,"c(""IPR"", ""IPRL"")",WT,mPFF,F,pSyn,"c(607344834, 607344862)",None,30319.20133,4.481717757
318,IM 332,115,0.3,left,IV,IV,WT,mPFF,M,pSyn,115,None,18438.97843,4.265736857
319,IM 335,115,0.3,left,IV,IV,WT,mPFF,F,pSyn,115,None,17933.50626,4.253665209
320,IM 342,115,0.3,left,IV,IV,WT,mPFF,F,pSyn,115,None,18559.60873,4.268568816
321,IM 332,131,0.3,left,LA,LA,WT,mPFF,M,pSyn,131,None,185934.0318,5.269358887
322,IM 335,131,0.3,left,LA,LA,WT,mPFF,F,pSyn,131,None,158483.8316,5.199984963
323,IM 339,131,0.3,left,LA,LA,WT,mPFF,M,pSyn,131,None,179748.2627,5.254664702
324,IM 342,131,0.3,left,LA,LA,WT,mPFF,F,pSyn,131,None,164231.6339,5.215456814
325,IM 332,155,0.3,left,LD,LD,WT,mPFF,M,pSyn,155,None,376372.5764,5.575617972
326,IM 335,155,0.3,left,LD,LD,WT,mPFF,F,pSyn,155,None,408438.2474,5.611126404
327,IM 339,155,0.3,left,LD,LD,WT,mPFF,M,pSyn,155,None,409963.2586,5.612744937
328,IM 342,155,0.3,left,LD,LD,WT,mPFF,F,pSyn,155,None,463939.9325,5.666461755
329,IM 332,"c(496345668, 496345664, 496345672)",0.3,left,LGd,"c(""LGd-co"", ""LGd-sh"", ""LGd-ip"")",WT,mPFF,M,pSyn,"c(496345668, 496345664, 496345672)",None,59520.78862,4.774668677
330,IM 335,"c(496345668, 496345664, 496345672)",0.3,left,LGd,"c(""LGd-co"", ""LGd-sh"", ""LGd-ip"")",WT,mPFF,F,pSyn,"c(496345668, 496345664, 496345672)",None,66828.67953,4.82496288
331,IM 339,"c(496345668, 496345664, 496345672)",0.3,left,LGd,"c(""LGd-co"", ""LGd-sh"", ""LGd-ip"")",WT,mPFF,M,pSyn,"c(496345668, 496345664, 496345672)",None,60642.64816,4.782778158
332,IM 342,"c(496345668, 496345664, 496345672)",0.3,left,LGd,"c(""LGd-co"", ""LGd-sh"", ""LGd-ip"")",WT,mPFF,F,pSyn,"c(496345668, 496345664, 496345672)",None,71721.05567,4.855646673
333,IM 332,178,0.3,left,LGv,LGv,WT,mPFF,M,pSyn,178,None,78662.23486,4.895766281
334,IM 335,178,0.3,left,LGv,LGv,WT,mPFF,F,pSyn,178,None,90511.53259,4.956703919
335,IM 339,178,0.3,left,LGv,LGv,WT,mPFF,M,pSyn,178,None,86443.65827,4.936733138
336,IM 342,178,0.3,left,LGv,LGv,WT,mPFF,F,pSyn,178,None,108054.5671,5.033643128
337,IM 332,186,0.3,left,LH,LH,WT,mPFF,M,pSyn,186,None,95639.23453,4.980636092
338,IM 335,186,0.3,left,LH,LH,WT,mPFF,F,pSyn,186,None,87046.42209,4.939750925
339,IM 339,186,0.3,left,LH,LH,WT,mPFF,M,pSyn,186,None,95115.85997,4.978252939
340,IM 342,186,0.3,left,LH,LH,WT,mPFF,F,pSyn,186,None,71150.78311,4.852179685
341,IM 332,194,0.3,left,LHA,LHA,WT,mPFF,M,pSyn,194,None,289443.6039,5.461563957
342,IM 335,194,0.3,left,LHA,LHA,WT,mPFF,F,pSyn,194,None,304039.6046,5.482930159
343,IM 339,194,0.3,left,LHA,LHA,WT,mPFF,M,pSyn,194,None,309509.496,5.490673978
344,IM 342,194,0.3,left,LHA,LHA,WT,mPFF,F,pSyn,194,None,306266.8928,5.486100052
345,IM 332,658,0.3,left,ll,ll,WT,mPFF,M,pSyn,658,None,231620.2557,5.364776537
346,IM 335,658,0.3,left,ll,ll,WT,mPFF,F,pSyn,658,None,217320.9682,5.337101631
347,IM 339,658,0.3,left,ll,ll,WT,mPFF,M,pSyn,658,None,181237.1877,5.258247315
348,IM 342,658,0.3,left,ll,ll,WT,mPFF,F,pSyn,658,None,214973.1548,5.33238423
349,IM 332,210,0.3,left,LM,LM,WT,mPFF,M,pSyn,210,None,11444.79335,4.058607956
350,IM 335,210,0.3,left,LM,LM,WT,mPFF,F,pSyn,210,None,39459.76601,4.596154506
351,IM 339,210,0.3,left,LM,LM,WT,mPFF,M,pSyn,210,None,30806.76921,4.488646155
352,IM 332,665,0.3,left,lotg,lot,WT,mPFF,M,pSyn,665,None,88959.93703,4.949194467
353,IM 335,665,0.3,left,lotg,lot,WT,mPFF,F,pSyn,665,None,77004.70362,4.886517254
354,IM 339,665,0.3,left,lotg,lot,WT,mPFF,M,pSyn,665,None,69403.43523,4.841380967
355,IM 342,665,0.3,left,lotg,lot,WT,mPFF,F,pSyn,665,None,78324.15796,4.893895735
356,IM 332,218,0.3,left,LP,LP,WT,mPFF,M,pSyn,218,None,149989.609,5.176061173
357,IM 335,218,0.3,left,LP,LP,WT,mPFF,F,pSyn,218,None,165657.3737,5.219210772
358,IM 339,218,0.3,left,LP,LP,WT,mPFF,M,pSyn,218,None,150804.5405,5.178414418
359,IM 342,218,0.3,left,LP,LP,WT,mPFF,F,pSyn,218,None,140108.7625,5.146465297
360,IM 332,226,0.3,left,LPO,LPO,WT,mPFF,M,pSyn,226,None,11898.13885,4.075479033
361,IM 335,226,0.3,left,LPO,LPO,WT,mPFF,F,pSyn,226,None,17371.2217,4.239830363
362,IM 342,226,0.3,left,LPO,LPO,WT,mPFF,F,pSyn,226,None,22837.95667,4.358657245
363,IM 332,"c(258, 266)",0.3,left,LS,"c(""LSr"", ""LSv"")",WT,mPFF,M,pSyn,"c(258, 266)",None,313381.6249,5.496073528
364,IM 335,"c(258, 266)",0.3,left,LS,"c(""LSr"", ""LSv"")",WT,mPFF,F,pSyn,"c(258, 266)",None,349511.3514,5.543461285
365,IM 339,"c(258, 266)",0.3,left,LS,"c(""LSr"", ""LSv"")",WT,mPFF,M,pSyn,"c(258, 266)",None,358621.4423,5.554636253
366,IM 342,"c(258, 266)",0.3,left,LS,"c(""LSr"", ""LSv"")",WT,mPFF,F,pSyn,"c(258, 266)",None,403140.7283,5.605456676
367,IM 332,66,0.3,left,LT,LT,WT,mPFF,M,pSyn,66,None,24468.17888,4.388601647
368,IM 335,66,0.3,left,LT,LT,WT,mPFF,F,pSyn,66,None,23704.14073,4.374824217
369,IM 339,66,0.3,left,LT,LT,WT,mPFF,M,pSyn,66,None,29342.93716,4.467503584
370,IM 342,66,0.3,left,LT,LT,WT,mPFF,F,pSyn,66,None,30537.72546,4.484836687
371,IM 332,549009211,0.3,left,MA3,MA3,WT,mPFF,M,pSyn,549009211,None,15226.22967,4.182592377
372,IM 335,549009211,0.3,left,MA3,MA3,WT,mPFF,F,pSyn,549009211,None,20470.30961,4.311124411
373,IM 339,549009211,0.3,left,MA3,MA3,WT,mPFF,M,pSyn,549009211,None,16423.81012,4.215473916
374,IM 342,549009211,0.3,left,MA3,MA3,WT,mPFF,F,pSyn,549009211,None,16237.48415,4.21051874
375,IM 332,313,0.3,left,MB,MB,WT,mPFF,M,pSyn,313,None,653250.2789,5.815079604
376,IM 335,313,0.3,left,MB,MB,WT,mPFF,F,pSyn,313,None,662553.4899,5.821220946
377,IM 339,313,0.3,left,MB,MB,WT,mPFF,M,pSyn,313,None,705864.8704,5.848721568
378,IM 342,313,0.3,left,MB,MB,WT,mPFF,F,pSyn,313,None,781105.3203,5.892709596
379,IM 332,381,0.3,left,MBmot,SNr,WT,mPFF,M,pSyn,381,None,527092.998,5.721887247
380,IM 335,381,0.3,left,MBmot,SNr,WT,mPFF,F,pSyn,381,None,408906.6155,5.611624137
381,IM 339,381,0.3,left,MBmot,SNr,WT,mPFF,M,pSyn,381,None,486676.3699,5.68724026
382,IM 342,381,0.3,left,MBmot,SNr,WT,mPFF,F,pSyn,381,None,484904.3932,5.685656119
383,IM 332,374,0.3,left,MBsta,SNc,WT,mPFF,M,pSyn,374,None,60847.11197,4.78423997
384,IM 335,374,0.3,left,MBsta,SNc,WT,mPFF,F,pSyn,374,None,129129.062,5.111023996
385,IM 339,374,0.3,left,MBsta,SNc,WT,mPFF,M,pSyn,374,None,126576.3708,5.102352639
386,IM 342,374,0.3,left,MBsta,SNc,WT,mPFF,F,pSyn,374,None,84266.3632,4.925654251
387,IM 332,78,0.3,left,mcp,mcp,WT,mPFF,M,pSyn,78,None,354604.436,5.549744164
388,IM 335,78,0.3,left,mcp,mcp,WT,mPFF,F,pSyn,78,None,368334.363,5.566242237
389,IM 339,78,0.3,left,mcp,mcp,WT,mPFF,M,pSyn,78,None,321752.2407,5.50752158
390,IM 342,78,0.3,left,mcp,mcp,WT,mPFF,F,pSyn,78,None,328029.4745,5.515912868
391,IM 332,362,0.3,left,MD,MD,WT,mPFF,M,pSyn,362,None,428923.5141,5.632379855
392,IM 335,362,0.3,left,MD,MD,WT,mPFF,F,pSyn,362,None,405132.8868,5.607597499
393,IM 339,362,0.3,left,MD,MD,WT,mPFF,M,pSyn,362,None,431385.9001,5.634865946
394,IM 342,362,0.3,left,MD,MD,WT,mPFF,F,pSyn,362,None,392583.5477,5.593932095
395,IM 332,10671,0.3,left,ME,ME,WT,mPFF,M,pSyn,10671,None,20626.53473,4.314426273
396,IM 335,10671,0.3,left,ME,ME,WT,mPFF,F,pSyn,10671,None,15728.20793,4.196679242
397,IM 339,10671,0.3,left,ME,ME,WT,mPFF,M,pSyn,10671,None,21479.86974,4.332031644
398,IM 342,10671,0.3,left,ME,ME,WT,mPFF,F,pSyn,10671,None,38592.49792,4.586502889
399,IM 332,403,0.3,left,MEA,MEA,WT,mPFF,M,pSyn,403,None,397456.4558,5.599289556
400,IM 335,403,0.3,left,MEA,MEA,WT,mPFF,F,pSyn,403,None,391247.2723,5.592451323
401,IM 339,403,0.3,left,MEA,MEA,WT,mPFF,M,pSyn,403,None,431865.8511,5.635348864
402,IM 342,403,0.3,left,MEA,MEA,WT,mPFF,F,pSyn,403,None,327238.0781,5.514863833
403,IM 335,63,0.3,left,MEZ,PVHd,WT,mPFF,F,pSyn,63,None,50547.61336,4.703700655
404,IM 339,63,0.3,left,MEZ,PVHd,WT,mPFF,M,pSyn,63,None,42808.95239,4.6315346
