,mouse,Region ID,mpi,side,parent,daughter,genotype,treatment,sex,marker,forRemove,batch,Region Area,Logged Region Area
1376,IM 331,125,0.2,right,opt,opt,WT,mPFF,M,pSyn,125,None,118213.3015,5.072666347
1377,IM 334,125,0.2,right,opt,opt,WT,mPFF,F,pSyn,125,None,90229.52628,4.955348677
1378,IM 338,125,0.2,right,opt,opt,WT,mPFF,M,pSyn,125,None,81643.80288,4.911923226
1379,IM 341,125,0.2,right,opt,opt,WT,mPFF,F,pSyn,125,None,125694.4251,5.099316016
1380,IM 331,484682520,0.2,right,or,or,WT,mPFF,M,pSyn,484682520,None,186790.564,5.271354933
1381,IM 334,484682520,0.2,right,or,or,WT,mPFF,F,pSyn,484682520,None,154432.094,5.18873756
1382,IM 338,484682520,0.2,right,or,or,WT,mPFF,M,pSyn,484682520,None,262593.0746,5.419283268
1383,IM 341,484682520,0.2,right,or,or,WT,mPFF,F,pSyn,484682520,None,232056.4461,5.365593637
1384,IM 331,"c(448, 412, 630, 440)",0.2,right,ORBl,"c(""ORBl1"", ""ORBl2/3"", ""ORBl5"", ""ORBl6a"")",WT,mPFF,M,pSyn,"c(448, 412, 630, 440)",None,228588.3862,5.359054162
1385,IM 334,"c(448, 412, 630, 440, 488)",0.2,right,ORBl,"c(""ORBl1"", ""ORBl2/3"", ""ORBl5"", ""ORBl6a"", ""ORBl6b"")",WT,mPFF,F,pSyn,"c(448, 412, 630, 440, 488)",None,215560.0533,5.333568282
1386,IM 338,"c(448, 412, 630, 440)",0.2,right,ORBl,"c(""ORBl1"", ""ORBl2/3"", ""ORBl5"", ""ORBl6a"")",WT,mPFF,M,pSyn,"c(448, 412, 630, 440)",None,195374.3405,5.290867525
1387,IM 341,"c(448, 412, 630, 440)",0.2,right,ORBl,"c(""ORBl1"", ""ORBl2/3"", ""ORBl5"", ""ORBl6a"")",WT,mPFF,F,pSyn,"c(448, 412, 630, 440)",None,223959.9834,5.350170427
1388,IM 331,"c(484, 582, 620, 910)",0.2,right,ORBm,"c(""ORBm1"", ""ORBm2/3"", ""ORBm5"", ""ORBm6a"")",WT,mPFF,M,pSyn,"c(484, 582, 620, 910)",None,135939.4077,5.133345373
1389,IM 334,"c(484, 582, 620, 910)",0.2,right,ORBm,"c(""ORBm1"", ""ORBm2/3"", ""ORBm5"", ""ORBm6a"")",WT,mPFF,F,pSyn,"c(484, 582, 620, 910)",None,113164.8225,5.053711447
1390,IM 338,"c(484, 582, 620, 910)",0.2,right,ORBm,"c(""ORBm1"", ""ORBm2/3"", ""ORBm5"", ""ORBm6a"")",WT,mPFF,M,pSyn,"c(484, 582, 620, 910)",None,112354.1474,5.050589109
1391,IM 341,"c(484, 582, 620, 910)",0.2,right,ORBm,"c(""ORBm1"", ""ORBm2/3"", ""ORBm5"", ""ORBm6a"")",WT,mPFF,F,pSyn,"c(484, 582, 620, 910)",None,112037.2282,5.049362356
1392,IM 331,"c(288, 1125, 608)",0.2,right,ORBvl,"c(""ORBvl2/3"", ""ORBvl5"", ""ORBvl6a"")",WT,mPFF,M,pSyn,"c(288, 1125, 608)",None,184949.9594,5.26705424
1393,IM 334,"c(288, 1125, 608)",0.2,right,ORBvl,"c(""ORBvl2/3"", ""ORBvl5"", ""ORBvl6a"")",WT,mPFF,F,pSyn,"c(288, 1125, 608)",None,144800.2813,5.160769406
1394,IM 338,"c(288, 1125, 608)",0.2,right,ORBvl,"c(""ORBvl2/3"", ""ORBvl5"", ""ORBvl6a"")",WT,mPFF,M,pSyn,"c(288, 1125, 608)",None,157768.1358,5.198019294
1395,IM 341,"c(288, 1125, 608)",0.2,right,ORBvl,"c(""ORBvl2/3"", ""ORBvl5"", ""ORBvl6a"")",WT,mPFF,F,pSyn,"c(288, 1125, 608)",None,149342.4475,5.174183264
1396,IM 331,754,0.2,right,OT,OT,WT,mPFF,M,pSyn,754,None,645155.0088,5.809664073
1397,IM 334,754,0.2,right,OT,OT,WT,mPFF,F,pSyn,754,None,605617.3374,5.7821983
1398,IM 338,754,0.2,right,OT,OT,WT,mPFF,M,pSyn,754,None,622508.6678,5.794145403
1399,IM 341,754,0.2,right,OT,OT,WT,mPFF,F,pSyn,754,None,318172.2847,5.502662346
1400,IM 331,771,0.2,right,P,P,WT,mPFF,M,pSyn,771,None,581898.3037,5.764847091
1401,IM 334,771,0.2,right,P,P,WT,mPFF,F,pSyn,771,None,529271.2277,5.723678285
1402,IM 338,771,0.2,right,P,P,WT,mPFF,M,pSyn,771,None,588728.0231,5.769914708
1403,IM 341,771,0.2,right,P,P,WT,mPFF,F,pSyn,771,None,547184.6283,5.738133889
1404,IM 331,780,0.2,right,PA,PA,WT,mPFF,M,pSyn,780,None,164686.8694,5.216658974
1405,IM 334,780,0.2,right,PA,PA,WT,mPFF,F,pSyn,780,None,116524.76,5.066418217
1406,IM 338,780,0.2,right,PA,PA,WT,mPFF,M,pSyn,780,None,180263.6621,5.25590819
1407,IM 331,606826663,0.2,right,Pa4,Pa4,WT,mPFF,M,pSyn,606826663,None,10680.93664,4.028609339
1408,IM 334,606826663,0.2,right,Pa4,Pa4,WT,mPFF,F,pSyn,606826663,None,14941.25427,4.174387057
1409,IM 338,606826663,0.2,right,Pa4,Pa4,WT,mPFF,M,pSyn,606826663,None,20046.73478,4.302043645
1410,IM 331,788,0.2,right,PAA,PAA,WT,mPFF,M,pSyn,788,None,137998.8818,5.139875567
1411,IM 334,788,0.2,right,PAA,PAA,WT,mPFF,F,pSyn,788,None,147811.1357,5.169707154
1412,IM 338,788,0.2,right,PAA,PAA,WT,mPFF,M,pSyn,788,None,163206.3818,5.212737137
1413,IM 341,788,0.2,right,PAA,PAA,WT,mPFF,F,pSyn,788,None,178466.4746,5.251556645
1414,IM 331,795,0.2,right,PAG,PAG,WT,mPFF,M,pSyn,795,None,468937.4455,5.671114913
1415,IM 334,795,0.2,right,PAG,PAG,WT,mPFF,F,pSyn,795,None,539880.7037,5.732297805
1416,IM 338,795,0.2,right,PAG,PAG,WT,mPFF,M,pSyn,795,None,613646.2992,5.787918119
1417,IM 341,795,0.2,right,PAG,PAG,WT,mPFF,F,pSyn,795,None,794785.7896,5.900250094
1418,IM 331,803,0.2,right,PAL,PAL,WT,mPFF,M,pSyn,803,None,83439.51978,4.921371796
1419,IM 334,803,0.2,right,PAL,PAL,WT,mPFF,F,pSyn,803,None,77539.02938,4.88952036
1420,IM 338,803,0.2,right,PAL,PAL,WT,mPFF,M,pSyn,803,None,83637.34671,4.922400247
1421,IM 341,803,0.2,right,PAL,PAL,WT,mPFF,F,pSyn,803,None,72909.30527,4.86278296
1422,IM 331,"c(1022, 1031)",0.2,right,PALd,"c(""GPe"", ""GPi"")",WT,mPFF,M,pSyn,"c(1022, 1031)",None,177627.4768,5.249510147
1423,IM 334,"c(1022, 1031)",0.2,right,PALd,"c(""GPe"", ""GPi"")",WT,mPFF,F,pSyn,"c(1022, 1031)",None,201412.9579,5.304087407
1424,IM 338,"c(1022, 1031)",0.2,right,PALd,"c(""GPe"", ""GPi"")",WT,mPFF,M,pSyn,"c(1022, 1031)",None,240571.8577,5.381244822
1425,IM 341,"c(1022, 1031)",0.2,right,PALd,"c(""GPe"", ""GPi"")",WT,mPFF,F,pSyn,"c(1022, 1031)",None,235038.3331,5.371138698
1426,IM 331,843,0.2,right,PAR,PAR,WT,mPFF,M,pSyn,843,None,271940.9815,5.434474661
1427,IM 334,843,0.2,right,PAR,PAR,WT,mPFF,F,pSyn,843,None,476784.0389,5.678321708
1428,IM 338,843,0.2,right,PAR,PAR,WT,mPFF,M,pSyn,843,None,672018.8002,5.827381423
1429,IM 341,843,0.2,right,PAR,PAR,WT,mPFF,F,pSyn,843,None,125367.0603,5.098183442
1430,IM 331,874,0.2,right,PBG,PBG,WT,mPFF,M,pSyn,874,None,35744.78674,4.55321271
1431,IM 334,874,0.2,right,PBG,PBG,WT,mPFF,F,pSyn,874,None,34993.07965,4.543982165
1432,IM 338,874,0.2,right,PBG,PBG,WT,mPFF,M,pSyn,874,None,25553.06153,4.407442941
1433,IM 341,874,0.2,right,PBG,PBG,WT,mPFF,F,pSyn,874,None,49124.08379,4.691294464
1434,IM 331,158,0.2,right,pc,pc,WT,mPFF,M,pSyn,158,None,34291.18522,4.535182496
1435,IM 334,158,0.2,right,pc,pc,WT,mPFF,F,pSyn,158,None,34716.23006,4.540532558
1436,IM 338,158,0.2,right,pc,pc,WT,mPFF,M,pSyn,158,None,43264.51113,4.636131801
1437,IM 338,549009223,0.2,right,PC5,PC5,WT,mPFF,M,pSyn,549009223,None,9452.232621,3.975534402
1438,IM 331,907,0.2,right,PCN,PCN,WT,mPFF,M,pSyn,907,None,84348.04947,4.926075044
1439,IM 334,907,0.2,right,PCN,PCN,WT,mPFF,F,pSyn,907,None,89212.05277,4.950423533
1440,IM 338,907,0.2,right,PCN,PCN,WT,mPFF,M,pSyn,907,None,99520.67288,4.997913304
1441,IM 341,907,0.2,right,PCN,PCN,WT,mPFF,F,pSyn,907,None,94305.1471,4.974535397
1442,IM 331,576073704,0.2,right,PeF,PeF,WT,mPFF,M,pSyn,576073704,None,33623.69341,4.526645417
1443,IM 334,576073704,0.2,right,PeF,PeF,WT,mPFF,F,pSyn,576073704,None,70228.00836,4.846510352
1444,IM 338,576073704,0.2,right,PeF,PeF,WT,mPFF,M,pSyn,576073704,None,102672.1592,5.011452695
1445,IM 341,576073704,0.2,right,PeF,PeF,WT,mPFF,F,pSyn,576073704,None,84510.06352,4.926908428
1446,IM 331,"c(540, 888, 692, 335, 368)",0.2,right,PERI,"c(""PERI1"", ""PERI2/3"", ""PERI5"", ""PERI6a"", ""PERI6b"")",WT,mPFF,M,pSyn,"c(540, 888, 692, 335, 368)",None,26137.58774,4.417265504
1447,IM 334,"c(540, 888, 692, 335, 368)",0.2,right,PERI,"c(""PERI1"", ""PERI2/3"", ""PERI5"", ""PERI6a"", ""PERI6b"")",WT,mPFF,F,pSyn,"c(540, 888, 692, 335, 368)",None,20866.21202,4.319443616
1448,IM 338,"c(540, 888, 692, 335, 368)",0.2,right,PERI,"c(""PERI1"", ""PERI2/3"", ""PERI5"", ""PERI6a"", ""PERI6b"")",WT,mPFF,M,pSyn,"c(540, 888, 692, 335, 368)",None,27768.05279,4.443545426
1449,IM 341,"c(540, 888, 692, 335, 368)",0.2,right,PERI,"c(""PERI1"", ""PERI2/3"", ""PERI5"", ""PERI6a"", ""PERI6b"")",WT,mPFF,F,pSyn,"c(540, 888, 692, 335, 368)",None,27436.13781,4.438322976
1450,IM 331,930,0.2,right,PF,PF,WT,mPFF,M,pSyn,930,None,366126.4642,5.563631121
1451,IM 334,930,0.2,right,PF,PF,WT,mPFF,F,pSyn,930,None,517578.3976,5.713976142
1452,IM 338,930,0.2,right,PF,PF,WT,mPFF,M,pSyn,930,None,542934.929,5.734747782
1453,IM 341,930,0.2,right,PF,PF,WT,mPFF,F,pSyn,930,None,4916.889948,3.691690489
1454,IM 331,931,0.2,right,PG,PG,WT,mPFF,M,pSyn,931,None,107347.734,5.030792882
1455,IM 334,931,0.2,right,PG,PG,WT,mPFF,F,pSyn,931,None,296984.2325,5.472733392
1456,IM 338,931,0.2,right,PG,PG,WT,mPFF,M,pSyn,931,None,118614.6451,5.074138314
1457,IM 341,931,0.2,right,PG,PG,WT,mPFF,F,pSyn,931,None,534431.587,5.727892119
1458,IM 331,946,0.2,right,PH,PH,WT,mPFF,M,pSyn,946,None,423258.0072,5.626605183
1459,IM 334,946,0.2,right,PH,PH,WT,mPFF,F,pSyn,946,None,364422.0511,5.561604648
1460,IM 338,946,0.2,right,PH,PH,WT,mPFF,M,pSyn,946,None,260657.8823,5.416070863
1461,IM 341,946,0.2,right,PH,PH,WT,mPFF,F,pSyn,946,None,230113.3849,5.361941881
1462,IM 331,560581563,0.2,right,PIL,PIL,WT,mPFF,M,pSyn,560581563,None,76680.67977,4.884685954
1463,IM 334,560581563,0.2,right,PIL,PIL,WT,mPFF,F,pSyn,560581563,None,33609.93325,4.52646765
1464,IM 338,560581563,0.2,right,PIL,PIL,WT,mPFF,M,pSyn,560581563,None,32015.95953,4.505366522
1465,IM 331,961,0.2,right,PIR,PIR,WT,mPFF,M,pSyn,961,None,613472.6792,5.787795226
1466,IM 334,961,0.2,right,PIR,PIR,WT,mPFF,F,pSyn,961,None,620314.6945,5.792612069
1467,IM 338,961,0.2,right,PIR,PIR,WT,mPFF,M,pSyn,961,None,668822.6156,5.82531095
1468,IM 341,961,0.2,right,PIR,PIR,WT,mPFF,F,pSyn,961,None,767273.1987,5.884950028
1469,IM 331,"c(171, 304, 363, 84)",0.2,right,PL,"c(""PL1"", ""PL2/3"", ""PL5"", ""PL6a"")",WT,mPFF,M,pSyn,"c(171, 304, 363, 84)",None,147318.762,5.168258061
1470,IM 334,"c(171, 304, 363, 84)",0.2,right,PL,"c(""PL1"", ""PL2/3"", ""PL5"", ""PL6a"")",WT,mPFF,F,pSyn,"c(171, 304, 363, 84)",None,173226.4732,5.238614263
1471,IM 338,"c(171, 304, 363, 84)",0.2,right,PL,"c(""PL1"", ""PL2/3"", ""PL5"", ""PL6a"")",WT,mPFF,M,pSyn,"c(171, 304, 363, 84)",None,133450.7466,5.125321008
1472,IM 341,"c(171, 304, 363, 84)",0.2,right,PL,"c(""PL1"", ""PL2/3"", ""PL5"", ""PL6a"")",WT,mPFF,F,pSyn,"c(171, 304, 363, 84)",None,152918.7225,5.184460661
1473,IM 331,753,0.2,right,pm,pm,WT,mPFF,M,pSyn,753,None,2397.150848,3.379695366
1474,IM 334,753,0.2,right,pm,pm,WT,mPFF,F,pSyn,753,None,2274.759978,3.356935581
1475,IM 338,753,0.2,right,pm,pm,WT,mPFF,M,pSyn,753,None,3823.507599,3.582461959
1476,IM 338,980,0.2,right,PMd,PMd,WT,mPFF,M,pSyn,980,None,71081.10694,4.851754182
1477,IM 331,1004,0.2,right,PMv,PMv,WT,mPFF,M,pSyn,1004,None,137730.5735,5.139030356
1478,IM 334,1004,0.2,right,PMv,PMv,WT,mPFF,F,pSyn,1004,None,91028.97502,4.959179653
1479,IM 338,1004,0.2,right,PMv,PMv,WT,mPFF,M,pSyn,1004,None,141744.0897,5.151504959
1480,IM 331,1020,0.2,right,PO,PO,WT,mPFF,M,pSyn,1020,None,345441.0218,5.53837391
1481,IM 334,1020,0.2,right,PO,PO,WT,mPFF,F,pSyn,1020,None,303999.131,5.482872342
1482,IM 338,1020,0.2,right,PO,PO,WT,mPFF,M,pSyn,1020,None,259888.4848,5.414787037
1483,IM 341,1020,0.2,right,PO,PO,WT,mPFF,F,pSyn,1020,None,369571.1457,5.567698056
1484,IM 331,1029,0.2,right,POL,POL,WT,mPFF,M,pSyn,1029,None,111390.9742,5.046850002
1485,IM 334,1029,0.2,right,POL,POL,WT,mPFF,F,pSyn,1029,None,92356.18815,4.965466
1486,IM 338,1029,0.2,right,POL,POL,WT,mPFF,M,pSyn,1029,None,53301.51452,4.726739549
1487,IM 331,1037,0.2,right,POST,POST,WT,mPFF,M,pSyn,1037,None,274011.5162,5.437768816
1488,IM 334,1037,0.2,right,POST,POST,WT,mPFF,F,pSyn,1037,None,212198.418,5.326742142
1489,IM 338,1037,0.2,right,POST,POST,WT,mPFF,M,pSyn,1037,None,176705.1905,5.247249306
1490,IM 341,1037,0.2,right,POST,POST,WT,mPFF,F,pSyn,1037,None,396530.9108,5.598277048
1491,IM 331,563807435,0.2,right,PoT,PoT,WT,mPFF,M,pSyn,563807435,None,102950.3037,5.012627632
1492,IM 334,563807435,0.2,right,PoT,PoT,WT,mPFF,F,pSyn,563807435,None,98364.97465,4.992840484
1493,IM 338,563807435,0.2,right,PoT,PoT,WT,mPFF,M,pSyn,563807435,None,114047.7877,5.057086865
1494,IM 331,1044,0.2,right,PP,PP,WT,mPFF,M,pSyn,1044,None,47384.79698,4.675639024
1495,IM 334,1044,0.2,right,PP,PP,WT,mPFF,F,pSyn,1044,None,4838.8969,3.68474637
1496,IM 331,1052,0.2,right,PPN,PPN,WT,mPFF,M,pSyn,1052,None,362854.4941,5.559732506
1497,IM 334,1052,0.2,right,PPN,PPN,WT,mPFF,F,pSyn,1052,None,422469.6528,5.625795518
1498,IM 338,1052,0.2,right,PPN,PPN,WT,mPFF,M,pSyn,1052,None,592498.5187,5.772687269
1499,IM 341,1052,0.2,right,PPN,PPN,WT,mPFF,F,pSyn,1052,None,185257.6405,5.267776128
1500,IM 331,1061,0.2,right,PPT,PPT,WT,mPFF,M,pSyn,1061,None,241973.3326,5.383767506
1501,IM 334,1061,0.2,right,PPT,PPT,WT,mPFF,F,pSyn,1061,None,222331.0629,5.347000144
1502,IM 338,1061,0.2,right,PPT,PPT,WT,mPFF,M,pSyn,1061,None,143034.3337,5.155440297
1503,IM 331,1077,0.2,right,PR,PR,WT,mPFF,M,pSyn,1077,None,48067.24114,4.681849196
1504,IM 334,1077,0.2,right,PR,PR,WT,mPFF,F,pSyn,1077,None,48311.73697,4.684052652
1505,IM 338,1077,0.2,right,PR,PR,WT,mPFF,M,pSyn,1077,None,54816.98575,4.738915151
1506,IM 341,1077,0.2,right,PR,PR,WT,mPFF,F,pSyn,1077,None,54414.79311,4.735716982
1507,IM 331,50,0.2,right,PRC,PRC,WT,mPFF,M,pSyn,50,None,19027.87649,4.279390324
1508,IM 334,50,0.2,right,PRC,PRC,WT,mPFF,F,pSyn,50,None,109656.1491,5.04003299
1509,IM 338,50,0.2,right,PRC,PRC,WT,mPFF,M,pSyn,50,None,112464.0823,5.051013844
1510,IM 341,50,0.2,right,PRC,PRC,WT,mPFF,F,pSyn,50,None,11882.48404,4.07490724
1511,IM 331,1084,0.2,right,PRE,PRE,WT,mPFF,M,pSyn,1084,None,678043.9888,5.83125787
1512,IM 334,1084,0.2,right,PRE,PRE,WT,mPFF,F,pSyn,1084,None,507755.8012,5.705654894
1513,IM 338,1084,0.2,right,PRE,PRE,WT,mPFF,M,pSyn,1084,None,241521.2273,5.382955307
1514,IM 341,1084,0.2,right,PRE,PRE,WT,mPFF,F,pSyn,1084,None,991362.0916,5.996232308
1515,IM 331,146,0.2,right,PRNr,PRNr,WT,mPFF,M,pSyn,146,None,953700.583,5.979412048
1516,IM 334,146,0.2,right,PRNr,PRNr,WT,mPFF,F,pSyn,146,None,923403.1182,5.965391337
1517,IM 338,146,0.2,right,PRNr,PRNr,WT,mPFF,M,pSyn,146,None,1107733.053,6.044435115
1518,IM 341,146,0.2,right,PRNr,PRNr,WT,mPFF,F,pSyn,146,None,733579.6128,5.865447253
1519,IM 331,484682470,0.2,right,ProS,ProS,WT,mPFF,M,pSyn,484682470,None,97419.74912,4.988647007
1520,IM 334,484682470,0.2,right,ProS,ProS,WT,mPFF,F,pSyn,484682470,None,93090.58592,4.968905764
1521,IM 338,484682470,0.2,right,ProS,ProS,WT,mPFF,M,pSyn,484682470,None,88142.18026,4.945183789
1522,IM 341,356,0.2,right,PST,PST,WT,mPFF,F,pSyn,356,None,25773.30375,4.411170092
1523,IM 331,364,0.2,right,PSTN,PSTN,WT,mPFF,M,pSyn,364,None,114000.8041,5.056907915
1524,IM 334,364,0.2,right,PSTN,PSTN,WT,mPFF,F,pSyn,364,None,92428.9935,4.965808224
1525,IM 338,364,0.2,right,PSTN,PSTN,WT,mPFF,M,pSyn,364,None,114205.0385,5.057685264
1526,IM 341,364,0.2,right,PSTN,PSTN,WT,mPFF,F,pSyn,364,None,39552.24949,4.597171189
1527,IM 331,126,0.2,right,PVR,PVp,WT,mPFF,M,pSyn,126,None,89935.85099,4.953932848
1528,IM 338,126,0.2,right,PVR,PVp,WT,mPFF,M,pSyn,126,None,86551.7008,4.937275607
1529,IM 331,149,0.2,right,PVT,PVT,WT,mPFF,M,pSyn,149,None,73848.05416,4.868339056
1530,IM 334,149,0.2,right,PVT,PVT,WT,mPFF,F,pSyn,149,None,41584.40001,4.61893044
1531,IM 338,149,0.2,right,PVT,PVT,WT,mPFF,M,pSyn,149,None,44368.4502,4.647074259
1532,IM 341,149,0.2,right,PVT,PVT,WT,mPFF,F,pSyn,149,None,70292.48159,4.846908876
1533,IM 331,118,0.2,right,PVZ,PVi,WT,mPFF,M,pSyn,118,None,41205.11577,4.614951139
1534,IM 334,118,0.2,right,PVZ,PVi,WT,mPFF,F,pSyn,118,None,41955.8386,4.622792406
1535,IM 338,118,0.2,right,PVZ,PVi,WT,mPFF,M,pSyn,118,None,44697.74281,4.650285592
1536,IM 341,118,0.2,right,PVZ,PVi,WT,mPFF,F,pSyn,118,None,51621.42605,4.712829998
1537,IM 331,181,0.2,right,RE,RE,WT,mPFF,M,pSyn,181,None,53696.04545,4.729942302
1538,IM 334,181,0.2,right,RE,RE,WT,mPFF,F,pSyn,181,None,59189.26961,4.772242981
1539,IM 338,181,0.2,right,RE,RE,WT,mPFF,M,pSyn,181,None,78133.44256,4.89283696
1540,IM 341,181,0.2,right,RE,RE,WT,mPFF,F,pSyn,181,None,52724.09162,4.722009106
1541,IM 331,189,0.2,right,RH,RH,WT,mPFF,M,pSyn,189,None,27225.58486,4.434977218
1542,IM 334,189,0.2,right,RH,RH,WT,mPFF,F,pSyn,189,None,27213.51017,4.434784564
1543,IM 338,189,0.2,right,RH,RH,WT,mPFF,M,pSyn,189,None,37418.25504,4.573083531
1544,IM 341,189,0.2,right,RH,RH,WT,mPFF,F,pSyn,189,None,36229.08034,4.55905731
1545,IM 331,197,0.2,right,RL,RL,WT,mPFF,M,pSyn,197,None,498.787337,2.697915428
1546,IM 334,197,0.2,right,RL,RL,WT,mPFF,F,pSyn,197,None,5718.696336,3.757297037
1547,IM 331,214,0.2,right,RN,RN,WT,mPFF,M,pSyn,214,None,196023.4233,5.292307969
1548,IM 334,214,0.2,right,RN,RN,WT,mPFF,F,pSyn,214,None,66424.85744,4.822330631
1549,IM 334,549009203,0.2,right,RPF,RPF,WT,mPFF,F,pSyn,549009203,None,6116.200866,3.786481741
1550,IM 338,549009203,0.2,right,RPF,RPF,WT,mPFF,M,pSyn,549009203,None,67406.55524,4.828702133
1551,IM 331,"c(671, 965, 774, 906, 279)",0.2,right,RSPagl,"c(""RSPagl1"", ""RSPagl2/3"", ""RSPagl5"", ""RSPagl6a"", ""RSPagl6b"")",WT,mPFF,M,pSyn,"c(671, 965, 774, 906, 279)",None,39060.7352,4.591740413
1552,IM 334,"c(671, 965, 774, 906, 279)",0.2,right,RSPagl,"c(""RSPagl1"", ""RSPagl2/3"", ""RSPagl5"", ""RSPagl6a"", ""RSPagl6b"")",WT,mPFF,F,pSyn,"c(671, 965, 774, 906, 279)",None,39219.17292,4.593498431
1553,IM 338,"c(671, 965, 774, 906, 279)",0.2,right,RSPagl,"c(""RSPagl1"", ""RSPagl2/3"", ""RSPagl5"", ""RSPagl6a"", ""RSPagl6b"")",WT,mPFF,M,pSyn,"c(671, 965, 774, 906, 279)",None,43878.69983,4.642253751
1554,IM 341,"c(671, 965, 774, 906, 279)",0.2,right,RSPagl,"c(""RSPagl1"", ""RSPagl2/3"", ""RSPagl5"", ""RSPagl6a"", ""RSPagl6b"")",WT,mPFF,F,pSyn,"c(671, 965, 774, 906, 279)",None,42628.66131,4.629701695
1555,IM 331,"c(442, 434, 610, 274, 330)",0.2,right,RSPd,"c(""RSPd1"", ""RSPd2/3"", ""RSPd5"", ""RSPd6a"", ""RSPd6b"")",WT,mPFF,M,pSyn,"c(442, 434, 610, 274, 330)",None,72410.09879,4.85979914
1556,IM 334,"c(442, 434, 610, 274, 330)",0.2,right,RSPd,"c(""RSPd1"", ""RSPd2/3"", ""RSPd5"", ""RSPd6a"", ""RSPd6b"")",WT,mPFF,F,pSyn,"c(442, 434, 610, 274, 330)",None,68924.53427,4.83837384
1557,IM 338,"c(442, 434, 610, 274, 330)",0.2,right,RSPd,"c(""RSPd1"", ""RSPd2/3"", ""RSPd5"", ""RSPd6a"", ""RSPd6b"")",WT,mPFF,M,pSyn,"c(442, 434, 610, 274, 330)",None,72909.34424,4.862783192
1558,IM 341,"c(442, 434, 610, 274, 330)",0.2,right,RSPd,"c(""RSPd1"", ""RSPd2/3"", ""RSPd5"", ""RSPd6a"", ""RSPd6b"")",WT,mPFF,F,pSyn,"c(442, 434, 610, 274, 330)",None,74091.19963,4.869766627
1559,IM 331,"c(542, 430, 687, 590, 622)",0.2,right,RSPv,"c(""RSPv1"", ""RSPv2/3"", ""RSPv5"", ""RSPv6a"", ""RSPv6b"")",WT,mPFF,M,pSyn,"c(542, 430, 687, 590, 622)",None,101513.9332,5.006525655
1560,IM 334,"c(542, 430, 687, 590, 622)",0.2,right,RSPv,"c(""RSPv1"", ""RSPv2/3"", ""RSPv5"", ""RSPv6a"", ""RSPv6b"")",WT,mPFF,F,pSyn,"c(542, 430, 687, 590, 622)",None,91610.62228,4.961945833
1561,IM 338,"c(542, 430, 687, 590, 622)",0.2,right,RSPv,"c(""RSPv1"", ""RSPv2/3"", ""RSPv5"", ""RSPv6a"", ""RSPv6b"")",WT,mPFF,M,pSyn,"c(542, 430, 687, 590, 622)",None,109260.8034,5.038464389
1562,IM 341,"c(542, 430, 687, 590, 622)",0.2,right,RSPv,"c(""RSPv1"", ""RSPv2/3"", ""RSPv5"", ""RSPv6a"", ""RSPv6b"")",WT,mPFF,F,pSyn,"c(542, 430, 687, 590, 622)",None,76196.44758,4.881934724
1563,IM 331,262,0.2,right,RT,RT,WT,mPFF,M,pSyn,262,None,166939.5903,5.222559343
1564,IM 334,262,0.2,right,RT,RT,WT,mPFF,F,pSyn,262,None,152281.822,5.182648064
1565,IM 338,262,0.2,right,RT,RT,WT,mPFF,M,pSyn,262,None,218431.1251,5.339314523
1566,IM 341,262,0.2,right,RT,RT,WT,mPFF,F,pSyn,262,None,218326.2719,5.339105999
1567,IM 331,863,0.2,right,rust,rust,WT,mPFF,M,pSyn,863,None,46452.43267,4.667008463
1568,IM 334,863,0.2,right,rust,rust,WT,mPFF,F,pSyn,863,None,49386.62932,4.693609386
1569,IM 338,863,0.2,right,rust,rust,WT,mPFF,M,pSyn,863,None,58637.24406,4.76817355
1570,IM 341,863,0.2,right,rust,rust,WT,mPFF,F,pSyn,863,None,77974.19202,4.891950883
1571,IM 331,271,0.2,right,SAG,SAG,WT,mPFF,M,pSyn,271,None,88078.70884,4.94487094
1572,IM 334,271,0.2,right,SAG,SAG,WT,mPFF,F,pSyn,271,None,96187.38511,4.983118118
1573,IM 338,271,0.2,right,SAG,SAG,WT,mPFF,M,pSyn,271,None,78740.75526,4.896199576
1574,IM 341,271,0.2,right,SAG,SAG,WT,mPFF,F,pSyn,271,None,95093.99933,4.978153113
1575,IM 331,"c(26, 42, 17, 10)",0.2,right,SCm,"c(""SCdg"", ""SCdw"", ""SCiw"", ""SCig"")",WT,mPFF,M,pSyn,"c(26, 42, 17, 10)",None,251006.5633,5.399685077
1576,IM 334,"c(42, 17, 10, 26)",0.2,right,SCm,"c(""SCdw"", ""SCiw"", ""SCig"", ""SCdg"")",WT,mPFF,F,pSyn,"c(42, 17, 10, 26)",None,283522.1518,5.452586996
1577,IM 338,"c(17, 10, 26, 42)",0.2,right,SCm,"c(""SCiw"", ""SCig"", ""SCdg"", ""SCdw"")",WT,mPFF,M,pSyn,"c(17, 10, 26, 42)",None,246398.1115,5.391637375
1578,IM 341,"c(26, 42, 17, 10)",0.2,right,SCm,"c(""SCdg"", ""SCdw"", ""SCiw"", ""SCig"")",WT,mPFF,F,pSyn,"c(26, 42, 17, 10)",None,339315.2254,5.530603347
1579,IM 331,599626923,0.2,right,SCO,SCO,WT,mPFF,M,pSyn,599626923,None,1937.077846,3.287147076
1580,IM 334,599626923,0.2,right,SCO,SCO,WT,mPFF,F,pSyn,599626923,None,2778.965684,3.443883185
