,mouse,Region ID,mpi,side,parent,daughter,genotype,treatment,sex,marker,forRemove,batch,Region Area,Logged Region Area
180,IM 103,"c(527, 600, 678, 252, 156, 243)",3,left,AUDd,"c(""AUDd1"", ""AUDd2/3"", ""AUDd4"", ""AUDd5"", ""AUDd6a"", ""AUDd6b"")",WT,None,F,pSyn,"c(527, 600, 678, 252, 156, 243)",WT6,47501.29927,4.676705489
181,IM 104,"c(527, 600, 678, 252, 156, 243)",3,left,AUDd,"c(""AUDd1"", ""AUDd2/3"", ""AUDd4"", ""AUDd5"", ""AUDd6a"", ""AUDd6b"")",WT,None,F,pSyn,"c(527, 600, 678, 252, 156, 243)",WT6,54640.27582,4.737512883
182,IM 66,"c(527, 600, 678, 252, 156, 243)",3,left,AUDd,"c(""AUDd1"", ""AUDd2/3"", ""AUDd4"", ""AUDd5"", ""AUDd6a"", ""AUDd6b"")",WT,mPFF,F,pSyn,"c(527, 600, 678, 252, 156, 243)",WT5,76859.67939,4.885698569
183,IM 67,"c(527, 600, 678, 252, 156, 243)",3,left,AUDd,"c(""AUDd1"", ""AUDd2/3"", ""AUDd4"", ""AUDd5"", ""AUDd6a"", ""AUDd6b"")",WT,mPFF,F,pSyn,"c(527, 600, 678, 252, 156, 243)",WT5,75085.57877,4.875556533
184,IM 69,"c(527, 600, 678, 252, 156, 243)",3,left,AUDd,"c(""AUDd1"", ""AUDd2/3"", ""AUDd4"", ""AUDd5"", ""AUDd6a"", ""AUDd6b"")",WT,mPFF,M,pSyn,"c(527, 600, 678, 252, 156, 243)",WT5,89622.01021,4.952414681
185,IM 71,"c(527, 600, 678, 252, 156, 243)",3,left,AUDd,"c(""AUDd1"", ""AUDd2/3"", ""AUDd4"", ""AUDd5"", ""AUDd6a"", ""AUDd6b"")",WT,mPFF,M,pSyn,"c(527, 600, 678, 252, 156, 243)",WT5,63465.09931,4.802534964
186,IM 72,"c(527, 600, 678, 252, 156, 243)",3,left,AUDd,"c(""AUDd1"", ""AUDd2/3"", ""AUDd4"", ""AUDd5"", ""AUDd6a"", ""AUDd6b"")",WT,mPFF,M,pSyn,"c(527, 600, 678, 252, 156, 243)",WT5,60121.70226,4.779031269
187,IM 98,"c(527, 600, 678, 252, 156, 243)",3,left,AUDd,"c(""AUDd1"", ""AUDd2/3"", ""AUDd4"", ""AUDd5"", ""AUDd6a"", ""AUDd6b"")",WT,None,M,pSyn,"c(527, 600, 678, 252, 156, 243)",WT6,79039.86275,4.897846177
188,IM 99,"c(527, 600, 678, 252, 156, 243)",3,left,AUDd,"c(""AUDd1"", ""AUDd2/3"", ""AUDd4"", ""AUDd5"", ""AUDd6a"", ""AUDd6b"")",WT,None,M,pSyn,"c(527, 600, 678, 252, 156, 243)",WT6,68217.89762,4.833898331
189,IM 100,"c(735, 251, 816, 847, 954, 1005)",3,left,AUDp,"c(""AUDp1"", ""AUDp2/3"", ""AUDp4"", ""AUDp5"", ""AUDp6a"", ""AUDp6b"")",WT,None,M,pSyn,"c(735, 251, 816, 847, 954, 1005)",WT6,59474.52054,4.77433095
190,IM 101,"c(735, 251, 816, 847, 954, 1005)",3,left,AUDp,"c(""AUDp1"", ""AUDp2/3"", ""AUDp4"", ""AUDp5"", ""AUDp6a"", ""AUDp6b"")",WT,None,F,pSyn,"c(735, 251, 816, 847, 954, 1005)",WT6,77065.06574,4.886857553
191,IM 102,"c(735, 251, 816, 847, 954, 1005)",3,left,AUDp,"c(""AUDp1"", ""AUDp2/3"", ""AUDp4"", ""AUDp5"", ""AUDp6a"", ""AUDp6b"")",WT,None,F,pSyn,"c(735, 251, 816, 847, 954, 1005)",WT6,54590.0386,4.737113401
192,IM 103,"c(735, 251, 816, 847, 954, 1005)",3,left,AUDp,"c(""AUDp1"", ""AUDp2/3"", ""AUDp4"", ""AUDp5"", ""AUDp6a"", ""AUDp6b"")",WT,None,F,pSyn,"c(735, 251, 816, 847, 954, 1005)",WT6,68900.632,4.838223206
193,IM 104,"c(735, 251, 816, 847, 954, 1005)",3,left,AUDp,"c(""AUDp1"", ""AUDp2/3"", ""AUDp4"", ""AUDp5"", ""AUDp6a"", ""AUDp6b"")",WT,None,F,pSyn,"c(735, 251, 816, 847, 954, 1005)",WT6,89404.52656,4.951359508
194,IM 66,"c(735, 251, 816, 847, 954, 1005)",3,left,AUDp,"c(""AUDp1"", ""AUDp2/3"", ""AUDp4"", ""AUDp5"", ""AUDp6a"", ""AUDp6b"")",WT,mPFF,F,pSyn,"c(735, 251, 816, 847, 954, 1005)",WT5,38290.07408,4.583086207
195,IM 67,"c(735, 251, 816, 847, 954, 1005)",3,left,AUDp,"c(""AUDp1"", ""AUDp2/3"", ""AUDp4"", ""AUDp5"", ""AUDp6a"", ""AUDp6b"")",WT,mPFF,F,pSyn,"c(735, 251, 816, 847, 954, 1005)",WT5,70092.43374,4.84567114
196,IM 69,"c(735, 251, 816, 847, 954, 1005)",3,left,AUDp,"c(""AUDp1"", ""AUDp2/3"", ""AUDp4"", ""AUDp5"", ""AUDp6a"", ""AUDp6b"")",WT,mPFF,M,pSyn,"c(735, 251, 816, 847, 954, 1005)",WT5,73835.62831,4.868265975
197,IM 71,"c(735, 251, 816, 847, 954, 1005)",3,left,AUDp,"c(""AUDp1"", ""AUDp2/3"", ""AUDp4"", ""AUDp5"", ""AUDp6a"", ""AUDp6b"")",WT,mPFF,M,pSyn,"c(735, 251, 816, 847, 954, 1005)",WT5,62124.15498,4.793260495
198,IM 72,"c(735, 251, 816, 847, 954, 1005)",3,left,AUDp,"c(""AUDp1"", ""AUDp2/3"", ""AUDp4"", ""AUDp5"", ""AUDp6a"", ""AUDp6b"")",WT,mPFF,M,pSyn,"c(735, 251, 816, 847, 954, 1005)",WT5,78886.37138,4.89700198
199,IM 98,"c(735, 251, 816, 847, 954, 1005)",3,left,AUDp,"c(""AUDp1"", ""AUDp2/3"", ""AUDp4"", ""AUDp5"", ""AUDp6a"", ""AUDp6b"")",WT,None,M,pSyn,"c(735, 251, 816, 847, 954, 1005)",WT6,67548.95663,4.829618645
200,IM 99,"c(735, 251, 816, 847, 954, 1005)",3,left,AUDp,"c(""AUDp1"", ""AUDp2/3"", ""AUDp4"", ""AUDp5"", ""AUDp6a"", ""AUDp6b"")",WT,None,M,pSyn,"c(735, 251, 816, 847, 954, 1005)",WT6,72968.46204,4.863135193
201,IM 100,"c(696, 643, 759, 791, 249, 456)",3,left,AUDpo,"c(""AUDpo1"", ""AUDpo2/3"", ""AUDpo4"", ""AUDpo5"", ""AUDpo6a"", ""AUDpo6b"")",WT,None,M,pSyn,"c(696, 643, 759, 791, 249, 456)",WT6,37799.94225,4.577491136
202,IM 101,"c(696, 643, 759, 791, 249, 456)",3,left,AUDpo,"c(""AUDpo1"", ""AUDpo2/3"", ""AUDpo4"", ""AUDpo5"", ""AUDpo6a"", ""AUDpo6b"")",WT,None,F,pSyn,"c(696, 643, 759, 791, 249, 456)",WT6,39608.0882,4.597783881
203,IM 102,"c(696, 643, 759, 791, 249, 456)",3,left,AUDpo,"c(""AUDpo1"", ""AUDpo2/3"", ""AUDpo4"", ""AUDpo5"", ""AUDpo6a"", ""AUDpo6b"")",WT,None,F,pSyn,"c(696, 643, 759, 791, 249, 456)",WT6,50365.38092,4.702132123
204,IM 103,"c(696, 643, 759, 791, 249, 456)",3,left,AUDpo,"c(""AUDpo1"", ""AUDpo2/3"", ""AUDpo4"", ""AUDpo5"", ""AUDpo6a"", ""AUDpo6b"")",WT,None,F,pSyn,"c(696, 643, 759, 791, 249, 456)",WT6,46509.99838,4.667546324
205,IM 104,"c(696, 643, 759, 791)",3,left,AUDpo,"c(""AUDpo1"", ""AUDpo2/3"", ""AUDpo4"", ""AUDpo5"")",WT,None,F,pSyn,"c(696, 643, 759, 791)",WT6,6563.014015,3.817103332
206,IM 66,"c(696, 643, 759, 791, 249, 456)",3,left,AUDpo,"c(""AUDpo1"", ""AUDpo2/3"", ""AUDpo4"", ""AUDpo5"", ""AUDpo6a"", ""AUDpo6b"")",WT,mPFF,F,pSyn,"c(696, 643, 759, 791, 249, 456)",WT5,37809.07753,4.577596082
207,IM 67,"c(696, 643, 759, 791, 249, 456)",3,left,AUDpo,"c(""AUDpo1"", ""AUDpo2/3"", ""AUDpo4"", ""AUDpo5"", ""AUDpo6a"", ""AUDpo6b"")",WT,mPFF,F,pSyn,"c(696, 643, 759, 791, 249, 456)",WT5,45345.92899,4.656538304
208,IM 69,"c(696, 643, 759, 791, 249, 456)",3,left,AUDpo,"c(""AUDpo1"", ""AUDpo2/3"", ""AUDpo4"", ""AUDpo5"", ""AUDpo6a"", ""AUDpo6b"")",WT,mPFF,M,pSyn,"c(696, 643, 759, 791, 249, 456)",WT5,44843.88499,4.65170323
209,IM 71,"c(696, 643, 759, 791, 249, 456)",3,left,AUDpo,"c(""AUDpo1"", ""AUDpo2/3"", ""AUDpo4"", ""AUDpo5"", ""AUDpo6a"", ""AUDpo6b"")",WT,mPFF,M,pSyn,"c(696, 643, 759, 791, 249, 456)",WT5,34464.31413,4.53736964
210,IM 72,"c(696, 643, 759, 791, 249, 456)",3,left,AUDpo,"c(""AUDpo1"", ""AUDpo2/3"", ""AUDpo4"", ""AUDpo5"", ""AUDpo6a"", ""AUDpo6b"")",WT,mPFF,M,pSyn,"c(696, 643, 759, 791, 249, 456)",WT5,45738.28578,4.660279884
211,IM 98,"c(696, 643, 759, 791, 249, 456)",3,left,AUDpo,"c(""AUDpo1"", ""AUDpo2/3"", ""AUDpo4"", ""AUDpo5"", ""AUDpo6a"", ""AUDpo6b"")",WT,None,M,pSyn,"c(696, 643, 759, 791, 249, 456)",WT6,50775.19868,4.705651632
212,IM 99,"c(696, 643, 759, 791, 249, 456)",3,left,AUDpo,"c(""AUDpo1"", ""AUDpo2/3"", ""AUDpo4"", ""AUDpo5"", ""AUDpo6a"", ""AUDpo6b"")",WT,None,M,pSyn,"c(696, 643, 759, 791, 249, 456)",WT6,47420.07895,4.675962273
213,IM 100,"c(959, 755, 990, 1023, 520, 598)",3,left,AUDv,"c(""AUDv1"", ""AUDv2/3"", ""AUDv4"", ""AUDv5"", ""AUDv6a"", ""AUDv6b"")",WT,None,M,pSyn,"c(959, 755, 990, 1023, 520, 598)",WT6,44132.57506,4.644759269
214,IM 101,"c(959, 755, 990, 1023, 520, 598)",3,left,AUDv,"c(""AUDv1"", ""AUDv2/3"", ""AUDv4"", ""AUDv5"", ""AUDv6a"", ""AUDv6b"")",WT,None,F,pSyn,"c(959, 755, 990, 1023, 520, 598)",WT6,54247.6776,4.73438115
215,IM 102,"c(959, 755, 990, 1023, 520, 598)",3,left,AUDv,"c(""AUDv1"", ""AUDv2/3"", ""AUDv4"", ""AUDv5"", ""AUDv6a"", ""AUDv6b"")",WT,None,F,pSyn,"c(959, 755, 990, 1023, 520, 598)",WT6,63384.70713,4.801984488
216,IM 103,"c(959, 755, 990, 1023, 520, 598)",3,left,AUDv,"c(""AUDv1"", ""AUDv2/3"", ""AUDv4"", ""AUDv5"", ""AUDv6a"", ""AUDv6b"")",WT,None,F,pSyn,"c(959, 755, 990, 1023, 520, 598)",WT6,44439.3535,4.647767732
217,IM 104,"c(959, 755, 990, 1023, 520, 598)",3,left,AUDv,"c(""AUDv1"", ""AUDv2/3"", ""AUDv4"", ""AUDv5"", ""AUDv6a"", ""AUDv6b"")",WT,None,F,pSyn,"c(959, 755, 990, 1023, 520, 598)",WT6,45984.69406,4.662613302
218,IM 66,"c(959, 755, 990, 1023, 520, 598)",3,left,AUDv,"c(""AUDv1"", ""AUDv2/3"", ""AUDv4"", ""AUDv5"", ""AUDv6a"", ""AUDv6b"")",WT,mPFF,F,pSyn,"c(959, 755, 990, 1023, 520, 598)",WT5,68994.59277,4.838815056
219,IM 67,"c(959, 755, 990, 1023, 520, 598)",3,left,AUDv,"c(""AUDv1"", ""AUDv2/3"", ""AUDv4"", ""AUDv5"", ""AUDv6a"", ""AUDv6b"")",WT,mPFF,F,pSyn,"c(959, 755, 990, 1023, 520, 598)",WT5,63412.02042,4.802171591
220,IM 69,"c(959, 755, 990, 1023, 520, 598)",3,left,AUDv,"c(""AUDv1"", ""AUDv2/3"", ""AUDv4"", ""AUDv5"", ""AUDv6a"", ""AUDv6b"")",WT,mPFF,M,pSyn,"c(959, 755, 990, 1023, 520, 598)",WT5,65034.44911,4.813143466
221,IM 71,"c(959, 755, 990, 1023, 520, 598)",3,left,AUDv,"c(""AUDv1"", ""AUDv2/3"", ""AUDv4"", ""AUDv5"", ""AUDv6a"", ""AUDv6b"")",WT,mPFF,M,pSyn,"c(959, 755, 990, 1023, 520, 598)",WT5,49746.69767,4.696764256
222,IM 72,"c(959, 755, 990, 1023, 520, 598)",3,left,AUDv,"c(""AUDv1"", ""AUDv2/3"", ""AUDv4"", ""AUDv5"", ""AUDv6a"", ""AUDv6b"")",WT,mPFF,M,pSyn,"c(959, 755, 990, 1023, 520, 598)",WT5,45394.1657,4.657000039
223,IM 98,"c(959, 755, 990, 1023, 520, 598)",3,left,AUDv,"c(""AUDv1"", ""AUDv2/3"", ""AUDv4"", ""AUDv5"", ""AUDv6a"", ""AUDv6b"")",WT,None,M,pSyn,"c(959, 755, 990, 1023, 520, 598)",WT6,60335.91838,4.780575928
224,IM 99,"c(959, 755, 990, 1023, 520, 598)",3,left,AUDv,"c(""AUDv1"", ""AUDv2/3"", ""AUDv4"", ""AUDv5"", ""AUDv6a"", ""AUDv6b"")",WT,None,M,pSyn,"c(959, 755, 990, 1023, 520, 598)",WT6,58382.11807,4.766279847
225,IM 67,263,3,left,AVP,AVP,WT,mPFF,F,pSyn,263,WT5,84029.86488,4.924433665
226,IM 69,263,3,left,AVP,AVP,WT,mPFF,M,pSyn,263,WT5,84838.77957,4.928594413
227,IM 71,263,3,left,AVP,AVP,WT,mPFF,M,pSyn,263,WT5,83006.51433,4.919112177
228,IM 72,263,3,left,AVP,AVP,WT,mPFF,M,pSyn,263,WT5,94047.98114,4.973349477
229,IM 101,272,3,left,AVPV,AVPV,WT,None,F,pSyn,272,WT6,27152.14395,4.433804128
230,IM 66,272,3,left,AVPV,AVPV,WT,mPFF,F,pSyn,272,WT5,76474.46005,4.883516419
231,IM 67,272,3,left,AVPV,AVPV,WT,mPFF,F,pSyn,272,WT5,132797.1972,5.123188909
232,IM 69,272,3,left,AVPV,AVPV,WT,mPFF,M,pSyn,272,WT5,115689.2449,5.063292986
233,IM 71,272,3,left,AVPV,AVPV,WT,mPFF,M,pSyn,272,WT5,98570.23577,4.993745795
234,IM 72,272,3,left,AVPV,AVPV,WT,mPFF,M,pSyn,272,WT5,113889.3274,5.056483028
235,IM 101,292,3,left,BA,BA,WT,None,F,pSyn,292,WT6,7328.164054,3.864995184
236,IM 67,292,3,left,BA,BA,WT,mPFF,F,pSyn,292,WT5,6723.713625,3.827609208
237,IM 72,292,3,left,BA,BA,WT,mPFF,M,pSyn,292,WT5,11306.97949,4.053346605
238,IM 100,482,3,left,bic,bic,WT,None,M,pSyn,482,WT6,68492.66177,4.835644044
239,IM 101,482,3,left,bic,bic,WT,None,F,pSyn,482,WT6,57468.8285,4.759432344
240,IM 102,482,3,left,bic,bic,WT,None,F,pSyn,482,WT6,59133.81619,4.771835907
241,IM 103,482,3,left,bic,bic,WT,None,F,pSyn,482,WT6,54549.20023,4.736788388
242,IM 104,482,3,left,bic,bic,WT,None,F,pSyn,482,WT6,65392.43006,4.815527477
243,IM 66,482,3,left,bic,bic,WT,mPFF,F,pSyn,482,WT5,59708.73719,4.776037886
244,IM 67,482,3,left,bic,bic,WT,mPFF,F,pSyn,482,WT5,49542.88734,4.694981314
245,IM 69,482,3,left,bic,bic,WT,mPFF,M,pSyn,482,WT5,50798.4713,4.705850643
246,IM 71,482,3,left,bic,bic,WT,mPFF,M,pSyn,482,WT5,50122.18486,4.700029994
247,IM 72,482,3,left,bic,bic,WT,mPFF,M,pSyn,482,WT5,66663.87831,4.823890576
248,IM 98,482,3,left,bic,bic,WT,None,M,pSyn,482,WT6,80338.86609,4.904925698
249,IM 99,482,3,left,bic,bic,WT,None,M,pSyn,482,WT6,58186.53543,4.764822499
250,IM 100,"c(303, 311)",3,left,BLA,"c(""BLAa"", ""BLAp"")",WT,None,M,pSyn,"c(303, 311)",WT6,216188.1833,5.334831952
251,IM 101,"c(303, 311, 451)",3,left,BLA,"c(""BLAa"", ""BLAp"", ""BLAv"")",WT,None,F,pSyn,"c(303, 311, 451)",WT6,157073.7275,5.19610355
252,IM 102,"c(303, 451, 311)",3,left,BLA,"c(""BLAa"", ""BLAv"", ""BLAp"")",WT,None,F,pSyn,"c(303, 451, 311)",WT6,166418.5325,5.221201688
253,IM 103,"c(303, 451, 311)",3,left,BLA,"c(""BLAa"", ""BLAv"", ""BLAp"")",WT,None,F,pSyn,"c(303, 451, 311)",WT6,133744.0418,5.126274444
254,IM 104,"c(303, 311, 451)",3,left,BLA,"c(""BLAa"", ""BLAp"", ""BLAv"")",WT,None,F,pSyn,"c(303, 311, 451)",WT6,146627.526,5.166215507
255,IM 66,"c(303, 451, 311)",3,left,BLA,"c(""BLAa"", ""BLAv"", ""BLAp"")",WT,mPFF,F,pSyn,"c(303, 451, 311)",WT5,153478.6841,5.186048067
256,IM 67,"c(303, 311, 451)",3,left,BLA,"c(""BLAa"", ""BLAp"", ""BLAv"")",WT,mPFF,F,pSyn,"c(303, 311, 451)",WT5,153925.1949,5.187309712
257,IM 69,"c(303, 311, 451)",3,left,BLA,"c(""BLAa"", ""BLAp"", ""BLAv"")",WT,mPFF,M,pSyn,"c(303, 311, 451)",WT5,172428.8353,5.236609895
258,IM 71,"c(303, 311, 451)",3,left,BLA,"c(""BLAa"", ""BLAp"", ""BLAv"")",WT,mPFF,M,pSyn,"c(303, 311, 451)",WT5,167479.0041,5.22396037
259,IM 72,"c(303, 311, 451)",3,left,BLA,"c(""BLAa"", ""BLAp"", ""BLAv"")",WT,mPFF,M,pSyn,"c(303, 311, 451)",WT5,154048.6999,5.187658037
260,IM 98,"c(303, 451, 311)",3,left,BLA,"c(""BLAa"", ""BLAv"", ""BLAp"")",WT,None,M,pSyn,"c(303, 451, 311)",WT6,154394.5722,5.188632028
261,IM 99,"c(303, 451, 311)",3,left,BLA,"c(""BLAa"", ""BLAv"", ""BLAp"")",WT,None,M,pSyn,"c(303, 451, 311)",WT6,144835.7608,5.160875805
262,IM 100,"c(327, 334)",3,left,BMA,"c(""BMAa"", ""BMAp"")",WT,None,M,pSyn,"c(327, 334)",WT6,193389.199,5.286432215
263,IM 101,"c(327, 334)",3,left,BMA,"c(""BMAa"", ""BMAp"")",WT,None,F,pSyn,"c(327, 334)",WT6,158429.8289,5.199836953
264,IM 102,"c(327, 334)",3,left,BMA,"c(""BMAa"", ""BMAp"")",WT,None,F,pSyn,"c(327, 334)",WT6,150784.0347,5.17835536
265,IM 103,"c(327, 334)",3,left,BMA,"c(""BMAa"", ""BMAp"")",WT,None,F,pSyn,"c(327, 334)",WT6,166853.1879,5.222334509
266,IM 104,"c(327, 334)",3,left,BMA,"c(""BMAa"", ""BMAp"")",WT,None,F,pSyn,"c(327, 334)",WT6,163094.5078,5.212439336
267,IM 66,"c(327, 334)",3,left,BMA,"c(""BMAa"", ""BMAp"")",WT,mPFF,F,pSyn,"c(327, 334)",WT5,216259.2872,5.334974767
268,IM 67,"c(327, 334)",3,left,BMA,"c(""BMAa"", ""BMAp"")",WT,mPFF,F,pSyn,"c(327, 334)",WT5,152279.8972,5.182642575
269,IM 69,"c(327, 334)",3,left,BMA,"c(""BMAa"", ""BMAp"")",WT,mPFF,M,pSyn,"c(327, 334)",WT5,139465.6675,5.14446731
270,IM 71,"c(327, 334)",3,left,BMA,"c(""BMAa"", ""BMAp"")",WT,mPFF,M,pSyn,"c(327, 334)",WT5,170377.204,5.231411487
271,IM 72,"c(327, 334)",3,left,BMA,"c(""BMAa"", ""BMAp"")",WT,mPFF,M,pSyn,"c(327, 334)",WT5,178922.5735,5.252665136
272,IM 98,"c(327, 334)",3,left,BMA,"c(""BMAa"", ""BMAp"")",WT,None,M,pSyn,"c(327, 334)",WT6,199937.6621,5.30089461
273,IM 99,"c(327, 334)",3,left,BMA,"c(""BMAa"", ""BMAp"")",WT,None,M,pSyn,"c(327, 334)",WT6,165989.736,5.220081234
274,IM 100,916,3,left,bsc,bsc,WT,None,M,pSyn,916,WT6,39562.63386,4.597285197
275,IM 101,916,3,left,bsc,bsc,WT,None,F,pSyn,916,WT6,69801.69025,4.843865939
276,IM 102,916,3,left,bsc,bsc,WT,None,F,pSyn,916,WT6,40082.13623,4.60295086
277,IM 103,916,3,left,bsc,bsc,WT,None,F,pSyn,916,WT6,42122.26268,4.624511692
278,IM 104,916,3,left,bsc,bsc,WT,None,F,pSyn,916,WT6,58072.73007,4.763972243
279,IM 66,916,3,left,bsc,bsc,WT,mPFF,F,pSyn,916,WT5,34651.90405,4.539727103
280,IM 67,916,3,left,bsc,bsc,WT,mPFF,F,pSyn,916,WT5,41237.15454,4.61528869
281,IM 69,916,3,left,bsc,bsc,WT,mPFF,M,pSyn,916,WT5,42483.68051,4.628222134
282,IM 71,916,3,left,bsc,bsc,WT,mPFF,M,pSyn,916,WT5,28148.97696,4.449462616
283,IM 72,916,3,left,bsc,bsc,WT,mPFF,M,pSyn,916,WT5,29998.87146,4.477104917
284,IM 98,916,3,left,bsc,bsc,WT,None,M,pSyn,916,WT6,49685.60214,4.696230558
285,IM 99,916,3,left,bsc,bsc,WT,None,M,pSyn,916,WT6,41604.40889,4.619139356
286,IM 101,351,3,left,BST,BST,WT,None,F,pSyn,351,WT6,74668.39586,4.873136821
287,IM 66,351,3,left,BST,BST,WT,mPFF,F,pSyn,351,WT5,120072.0494,5.079441923
288,IM 67,351,3,left,BST,BST,WT,mPFF,F,pSyn,351,WT5,304608.2602,5.483741676
289,IM 69,351,3,left,BST,BST,WT,mPFF,M,pSyn,351,WT5,313279.1298,5.495931464
290,IM 71,351,3,left,BST,BST,WT,mPFF,M,pSyn,351,WT5,276555.3579,5.441782077
291,IM 72,351,3,left,BST,BST,WT,mPFF,M,pSyn,351,WT5,353969.6168,5.548965986
292,IM 100,382,3,left,CA1,CA1,WT,None,M,pSyn,382,WT6,1105766.297,6.043663349
293,IM 101,382,3,left,CA1,CA1,WT,None,F,pSyn,382,WT6,1015430.855,6.006650356
294,IM 102,382,3,left,CA1,CA1,WT,None,F,pSyn,382,WT6,1214001.901,6.084219367
295,IM 103,382,3,left,CA1,CA1,WT,None,F,pSyn,382,WT6,1230707.284,6.090154771
296,IM 104,382,3,left,CA1,CA1,WT,None,F,pSyn,382,WT6,1108015.081,6.044545671
297,IM 66,382,3,left,CA1,CA1,WT,mPFF,F,pSyn,382,WT5,1212688.002,6.083749081
298,IM 67,382,3,left,CA1,CA1,WT,mPFF,F,pSyn,382,WT5,1276886.529,6.106152305
299,IM 69,382,3,left,CA1,CA1,WT,mPFF,M,pSyn,382,WT5,1145637.455,6.059047204
300,IM 71,382,3,left,CA1,CA1,WT,mPFF,M,pSyn,382,WT5,1263689.86,6.101640501
301,IM 72,382,3,left,CA1,CA1,WT,mPFF,M,pSyn,382,WT5,1330981.607,6.124172054
302,IM 98,382,3,left,CA1,CA1,WT,None,M,pSyn,382,WT6,1162117.827,6.065250163
303,IM 99,382,3,left,CA1,CA1,WT,None,M,pSyn,382,WT6,1267103.872,6.102812218
304,IM 100,423,3,left,CA2,CA2,WT,None,M,pSyn,423,WT6,86451.73677,4.936773722
305,IM 101,423,3,left,CA2,CA2,WT,None,F,pSyn,423,WT6,81675.14793,4.91208993
306,IM 102,423,3,left,CA2,CA2,WT,None,F,pSyn,423,WT6,70804.67199,4.850061915
307,IM 103,423,3,left,CA2,CA2,WT,None,F,pSyn,423,WT6,66510.87599,4.822892668
308,IM 104,423,3,left,CA2,CA2,WT,None,F,pSyn,423,WT6,90917.26802,4.958646377
309,IM 66,423,3,left,CA2,CA2,WT,mPFF,F,pSyn,423,WT5,70526.09145,4.848349816
310,IM 67,423,3,left,CA2,CA2,WT,mPFF,F,pSyn,423,WT5,76307.98252,4.882569972
311,IM 69,423,3,left,CA2,CA2,WT,mPFF,M,pSyn,423,WT5,86235.48209,4.935685996
312,IM 71,423,3,left,CA2,CA2,WT,mPFF,M,pSyn,423,WT5,61093.8991,4.785997843
313,IM 72,423,3,left,CA2,CA2,WT,mPFF,M,pSyn,423,WT5,77342.48307,4.888418111
314,IM 98,423,3,left,CA2,CA2,WT,None,M,pSyn,423,WT6,79897.73975,4.902534494
315,IM 99,423,3,left,CA2,CA2,WT,None,M,pSyn,423,WT6,80285.69301,4.904638161
316,IM 100,463,3,left,CA3,CA3,WT,None,M,pSyn,463,WT6,998750.9398,5.999457201
317,IM 101,463,3,left,CA3,CA3,WT,None,F,pSyn,463,WT6,864645.8007,5.936838237
318,IM 102,463,3,left,CA3,CA3,WT,None,F,pSyn,463,WT6,773082.8107,5.888226017
319,IM 103,463,3,left,CA3,CA3,WT,None,F,pSyn,463,WT6,746272.3044,5.872897324
320,IM 104,463,3,left,CA3,CA3,WT,None,F,pSyn,463,WT6,893939.7992,5.951308273
321,IM 66,463,3,left,CA3,CA3,WT,mPFF,F,pSyn,463,WT5,805284.364,5.905949267
322,IM 67,463,3,left,CA3,CA3,WT,mPFF,F,pSyn,463,WT5,768443.0621,5.885611694
323,IM 69,463,3,left,CA3,CA3,WT,mPFF,M,pSyn,463,WT5,878915.0874,5.94394692
324,IM 71,463,3,left,CA3,CA3,WT,mPFF,M,pSyn,463,WT5,805679.2342,5.90616217
325,IM 72,463,3,left,CA3,CA3,WT,mPFF,M,pSyn,463,WT5,880156.7217,5.94456001
326,IM 98,463,3,left,CA3,CA3,WT,None,M,pSyn,463,WT6,795553.8945,5.900669606
327,IM 99,463,3,left,CA3,CA3,WT,None,M,pSyn,463,WT6,869076.9728,5.939058243
328,IM 100,512,3,left,CB,CB,WT,None,M,pSyn,512,WT6,19453.53707,4.288998577
329,IM 101,512,3,left,CB,CB,WT,None,F,pSyn,512,WT6,33958.8532,4.530953016
330,IM 102,512,3,left,CB,CB,WT,None,F,pSyn,512,WT6,29357.21371,4.467714835
331,IM 103,512,3,left,CB,CB,WT,None,F,pSyn,512,WT6,34634.41284,4.53950783
332,IM 104,512,3,left,CB,CB,WT,None,F,pSyn,512,WT6,27600.701,4.440920113
333,IM 66,512,3,left,CB,CB,WT,mPFF,F,pSyn,512,WT5,16874.20834,4.227223407
334,IM 67,512,3,left,CB,CB,WT,mPFF,F,pSyn,512,WT5,13738.78389,4.137948292
335,IM 69,512,3,left,CB,CB,WT,mPFF,M,pSyn,512,WT5,29881.45371,4.475401722
336,IM 71,512,3,left,CB,CB,WT,mPFF,M,pSyn,512,WT5,26510.90769,4.423424598
337,IM 72,512,3,left,CB,CB,WT,mPFF,M,pSyn,512,WT5,19160.8752,4.282415343
338,IM 98,512,3,left,CB,CB,WT,None,M,pSyn,512,WT6,25051.90448,4.398840747
339,IM 99,512,3,left,CB,CB,WT,None,M,pSyn,512,WT6,21874.63738,4.339940863
340,IM 100,"c(956, 964, 484682516, 971)",3,left,cc,"c(""fa"", ""ee"", ""ccb"", ""fp"")",WT,None,M,pSyn,"c(956, 964, 484682516, 971)",WT6,263188.3963,5.420266738
341,IM 101,"c(484682516, 964, 986, 971)",3,left,cc,"c(""ccb"", ""ee"", ""ccs"", ""fp"")",WT,None,F,pSyn,"c(484682516, 964, 986, 971)",WT6,240136.7147,5.380458565
342,IM 102,"c(956, 964, 484682516, 986, 971)",3,left,cc,"c(""fa"", ""ee"", ""ccb"", ""ccs"", ""fp"")",WT,None,F,pSyn,"c(956, 964, 484682516, 986, 971)",WT6,171318.7128,5.233804803
